Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CPE-00018;CAJA DE PASE 100X100X75MM CIEGA (F.G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00019;CAJA DE PASE 100X100X75MM 1” (F. G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00020;CAJA DE PASE 100X100X75MM CIEGA (F.G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00021;CAJA DE PASE 100X100X75MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00022;"CAJA DE PASE 100X100X100MM  1"" (F.G. 1.20)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00023;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.75);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00023;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.75);2021-10-01;Apertura;148.0;Almacen Punto de Venta 2;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
CPE-00024;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00025;CAJA DE PASE 100X100X100MM  3/4 (F.G. 1.15);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00026;CAJA DE PASE 100X100X100MM  3/4 (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00027;CAJA DE PASE 100X100X100MM  3/4 (F.G. 1.50).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00028;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.75).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00028;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.75).;2021-01-01;Apertura;3.0;Almacen Central;15.0;0.0;15.0;6.0;90.0;0.0;90.0;6.0;;;
CPE-00028;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.75).;2021-09-01;Salida por Consumo;2.0;Almacen Central;0.0;15.0;0.0;0.0;0.0;90.0;0.0;6.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CPE-00029;CAJA DE PASE 100X100X100MM CIEGA (F.G. 1.15);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00030;CAJA DE PASE 100X100X100MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00031;CAJA DE PASE 100X100X100MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00032;CAJA DE PASE 150X100X50MM  3/4 (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00032;CAJA DE PASE 150X100X50MM  3/4 (F.G. 1.50);2021-09-15;Ajuste de Entrada;1.0;Almacen Central;15.0;0.0;15.0;1.0;15.0;0.0;15.0;1.0;;;
CPE-00033;CAJA DE PASE 150X150X50MM  3/4 (F.G. 0.75).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00034;CAJA DE PASE 150X150X50MM (F.G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00035;CAJA DE PASE 150X150X50MM 3/4 (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00036;CAJA DE PASE 150X150X50MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00037;CAJA DE PASE 150X150X50MM (F.G. 1.50).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00038;CAJA DE PASE 150X150X50MM  / ESP (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00039;CAJA DE PASE 150X150X70MM  3/4  (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-01;Apertura;6.0;Almacen Central;348.0;0.0;348.0;1.0;348.0;0.0;348.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-01;Apertura;51.0;Almacen Central;56.0;0.0;404.0;1.0;56.0;0.0;404.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-01;Apertura;111.0;Almacen Central;44.0;0.0;448.0;1.0;44.0;0.0;448.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-15;Guía de remisión - R;7.0;Almacen Central;0.0;110.0;338.0;0.0;0.0;110.0;338.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-15;Guía de remisión - R;7.0;Almacen Punto de Ventas 1;110.0;0.0;448.0;0.0;110.0;0.0;448.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-18;Guía de remisión - R;9.0;Almacen Central;0.0;80.0;368.0;0.0;0.0;80.0;368.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-18;Guía de remisión - R;9.0;Almacen Punto de Ventas 1;80.0;0.0;448.0;0.0;80.0;0.0;448.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-20;Guía de remisión - R;10.0;Almacen Central;0.0;50.0;398.0;0.0;0.0;50.0;398.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-20;Guía de remisión - R;10.0;Almacen Punto de Ventas 1;50.0;0.0;448.0;0.0;50.0;0.0;448.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-22;Guía de remisión - R;11.0;Almacen Central;0.0;20.0;428.0;0.0;0.0;20.0;428.0;1.0;CIM;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-01-22;Guía de remisión - R;11.0;Almacen Punto de Ventas 1;20.0;0.0;448.0;0.0;20.0;0.0;448.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-02-05;Guía de remisión - R;159.0;Almacen Central;0.0;20.0;428.0;0.0;0.0;20.0;428.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-02-18;Guía de remisión - R;160.0;Almacen Central;0.0;1.0;427.0;0.0;0.0;1.0;427.0;1.0;ELCONSI;Presencial;Sector B
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-02-20;Guía de remisión - R;74.0;Almacen Central;0.0;10.0;417.0;0.0;0.0;10.0;417.0;1.0;DRAGON;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-02-22;Guía de remisión - R;76.0;Almacen Central;0.0;20.0;397.0;0.0;0.0;20.0;397.0;1.0;CIM;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-03-04;Guía de remisión - R;158.0;Almacen Central;0.0;30.0;367.0;0.0;0.0;30.0;367.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-03-04;Guía de remisión - R;158.0;Almacen Central;0.0;27.0;340.0;0.0;0.0;27.0;340.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-06-25;Guía de remisión - R;67.0;Almacen Central;0.0;80.0;260.0;0.0;0.0;80.0;260.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-06-25;Guía de remisión - R;67.0;Almacen Punto de Ventas 1;80.0;0.0;340.0;0.0;80.0;0.0;340.0;1.0;;;
CPE-00040;CAJA DE PASE 150X150X75MM (F. G. 0.75).;2021-10-13;Venta Tienda Sin Doc;23.0;Almacen Punto de Ventas 1;0.0;340.0;0.0;0.0;0.0;340.0;0.0;1.0;CIM;Online;
CPE-00041;CAJA DE PASE 150X150X75MM (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00042;"CAJA DE PASE 150X150X75MM 1/2"" (F. G.1.20)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00042;"CAJA DE PASE 150X150X75MM 1/2"" (F. G.1.20)";2021-01-01;Apertura;6.0;Almacen Central;64.0;0.0;64.0;1.0;64.0;0.0;64.0;1.0;;;
CPE-00042;"CAJA DE PASE 150X150X75MM 1/2"" (F. G.1.20)";2021-02-22;Guía de remisión - R;91.0;Almacen Central;0.0;64.0;0.0;0.0;0.0;64.0;0.0;1.0;Madrid INMOBILIARIA;Online;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-01-01;Apertura;103.0;Almacen Central;80.0;0.0;80.0;1.0;80.0;0.0;80.0;1.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-01-01;Apertura;110.0;Almacen Central;80.0;0.0;160.0;1.0;80.0;0.0;160.0;1.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-05-31;Guía de remisión - R;55.0;Almacen Central;0.0;80.0;80.0;0.0;0.0;80.0;80.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-05-31;Guía de remisión - R;55.0;Almacen Punto de Ventas 1;80.0;0.0;160.0;0.0;80.0;0.0;160.0;1.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-06-01;Apertura;107.0;Almacen Central;80.0;0.0;240.0;1.0;80.0;0.0;240.0;1.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-08-17;Salida por Consumo;1.0;Almacen Central;0.0;160.0;80.0;0.0;0.0;160.0;80.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-10-13;Venta Tienda Sin Doc;23.0;Almacen Punto de Ventas 1;0.0;80.0;0.0;0.0;0.0;80.0;0.0;1.0;JEF;Presencial;Sector B
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-10-19;Entrada por Compra -;126.0;Almacen Punto de Ventas 1;10.0;0.0;10.0;10.0;100.0;0.0;100.0;10.0;;;
CPE-00043;CAJA DE PASE 150X150X75MM (F. G. 1.20).;2021-10-19;Salida por Consumo;59.0;Almacen Punto de Ventas 1;0.0;10.0;0.0;0.0;0.0;100.0;0.0;10.0;NEVADO CONSTRUCTORA;Online;
CPE-00044;CAJA DE PASE 150X150X75MM (F. G. 1.50).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00045;CAJA DE PASE 150X150X75MM CIEGA (F. G. 1.50).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00045;CAJA DE PASE 150X150X75MM CIEGA (F. G. 1.50).;2021-09-15;Ajuste de Entrada;1.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;
CPE-00046;"CAJA DE PASE 150X150X75MM 3/4"" (F. G.1.20)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00046;"CAJA DE PASE 150X150X75MM 3/4"" (F. G.1.20)";2021-01-01;Apertura;58.0;Almacen Central;50.0;0.0;50.0;1.0;50.0;0.0;50.0;1.0;;;
CPE-00046;"CAJA DE PASE 150X150X75MM 3/4"" (F. G.1.20)";2021-03-22;Guía de remisión - R;164.0;Almacen Central;0.0;50.0;0.0;0.0;0.0;50.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CPE-00047;CAJA DE PASE 150X150X60MM CIEGA (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00048;"CAJA DE PASE 150X150X75MM 1"" (F. G. 0.75)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00049;CAJA DE PASE 150X150X100MM  / ESP (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-10-11;Entrada por Producci;57.0;Almacen Central;20.0;0.0;20.0;1.0;20.0;0.0;20.0;1.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-10-11;Guía de remisión - R;147.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;20.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-10-11;Guía de remisión - R;147.0;Almacen Punto de Venta 2;20.0;0.0;20.0;0.0;20.0;0.0;20.0;1.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-10-11;Venta Tienda Sin Doc;4.0;Almacen Punto de Venta 2;0.0;20.0;0.0;0.0;0.0;20.0;0.0;1.0;DRAGON;Online;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-10-27;Entrada por Producci;98.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-11-04;Entrada por Producci;110.0;Almacen Central;50.0;0.0;51.0;1.0;50.0;0.0;51.0;1.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-11-04;Guía de remisión - R;175.0;Almacen Central;0.0;50.0;1.0;0.0;0.0;50.0;1.0;1.0;Madrid INMOBILIARIA;Online;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-11-04;Guía de remisión - R;175.0;Almacen Punto de Ventas 1;50.0;0.0;51.0;0.0;50.0;0.0;51.0;1.0;;;
CPE-00050;CAJA DE PASE 150X150X100MM  HCO ESP (F. G. 1.20);2021-11-04;Salida por Consumo;156.0;Almacen Punto de Ventas 1;0.0;50.0;1.0;0.0;0.0;50.0;1.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CPE-00051;"CAJA DE PASE 150X150X100MM 1"" (F.G. 1.50)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00051;"CAJA DE PASE 150X150X100MM 1"" (F.G. 1.50)";2021-10-19;Entrada por Producci;72.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0;;;
CPE-00051;"CAJA DE PASE 150X150X100MM 1"" (F.G. 1.50)";2021-10-19;Guía de remisión - R;158.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;ELCONSI;Presencial;Sector A
CPE-00051;"CAJA DE PASE 150X150X100MM 1"" (F.G. 1.50)";2021-10-19;Guía de remisión - R;158.0;Almacen Punto de Venta 2;10.0;0.0;10.0;0.0;10.0;0.0;10.0;1.0;;;
CPE-00051;"CAJA DE PASE 150X150X100MM 1"" (F.G. 1.50)";2021-10-19;Salida por Consumo;55.0;Almacen Punto de Venta 2;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CPE-00052;CAJA DE PASE 150X150X150MM (F. G. 0.75);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00052;CAJA DE PASE 150X150X150MM (F. G. 0.75);2021-01-01;Apertura;6.0;Almacen Central;8.0;0.0;8.0;1.0;8.0;0.0;8.0;1.0;;;
CPE-00052;CAJA DE PASE 150X150X150MM (F. G. 0.75);2021-02-06;Guía de remisión - R;62.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.0;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CPE-00053;CAJA DE PASE 150X150X150MM (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00054;CAJA DE PASE 150X150X150MM (F. G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00055;CAJA DE PASE 150X150X150MM (F. G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00055;CAJA DE PASE 150X150X150MM (F. G. 1.50);2021-10-01;Apertura;149.0;Almacen Punto de Venta 2;5.0;0.0;5.0;1.0;5.0;0.0;5.0;1.0;;;
CPE-00056;CAJA DE PASE 150X150X150MM CIEGA (F. G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00057;CAJA DE PASE 150X150X150MM CIEGA (F. G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00058;CAJA DE PASE 200X200X50MM (F.G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Apertura;6.0;Almacen Central;50.0;0.0;50.0;1.0;50.0;0.0;50.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Apertura;55.0;Almacen Central;1.0;0.0;51.0;1.0;1.0;0.0;51.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Apertura;60.0;Almacen Central;26.0;0.0;77.0;1.0;26.0;0.0;77.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Apertura;97.0;Almacen Central;50.0;0.0;127.0;1.0;50.0;0.0;127.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Apertura;110.0;Almacen Central;25.0;0.0;152.0;1.0;25.0;0.0;152.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-01;Ajuste de Salida;4.0;Almacen Central;0.0;25.0;127.0;0.0;0.0;25.0;127.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-20;Guía de remisión - R;10.0;Almacen Central;0.0;50.0;77.0;0.0;0.0;50.0;77.0;1.0;NEVADO CONSTRUCTORA;Online;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-01-20;Guía de remisión - R;10.0;Almacen Punto de Ventas 1;50.0;0.0;127.0;0.0;50.0;0.0;127.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-02-18;Guía de remisión - R;160.0;Almacen Central;0.0;1.0;126.0;0.0;0.0;1.0;126.0;1.0;CIM;Presencial;Sector B
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-03-08;Guía de remisión - R;29.0;Almacen Central;0.0;26.0;100.0;0.0;0.0;26.0;100.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-03-08;Guía de remisión - R;29.0;Almacen Punto de Ventas 1;26.0;0.0;126.0;0.0;26.0;0.0;126.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-05-27;Guía de remisión - R;53.0;Almacen Central;0.0;50.0;76.0;0.0;0.0;50.0;76.0;1.0;CIM;Online;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-05-27;Guía de remisión - R;53.0;Almacen Punto de Ventas 1;50.0;0.0;126.0;0.0;50.0;0.0;126.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-06-01;Apertura;107.0;Almacen Central;25.0;0.0;151.0;1.0;25.0;0.0;151.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-07-07;Guía de remisión - R;93.0;Almacen Central;0.0;25.0;126.0;0.0;0.0;25.0;126.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-07-07;Guía de remisión - R;93.0;Almacen Punto de Ventas 1;25.0;0.0;151.0;0.0;25.0;0.0;151.0;1.0;;;
CPE-00059;CAJA DE PASE 400X250X100MM CON H/NORMAL (F.G 0.75);2021-10-13;Venta Tienda Sin Doc;23.0;Almacen Punto de Ventas 1;0.0;151.0;0.0;0.0;0.0;151.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CPE-00060;CAJA DE PASE 200X200X75MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00061;CAJA DE PASE 200X200X75MM CIEGA (F.G. 0.75).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00062;CAJA DE PASE 200X200X75MM CIEGA (F.G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00063;CAJA DE PASE 200X200X50MM 1  (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-01-01;Apertura;4.0;Almacen Central;2.0;0.0;2.0;13.81;27.62;0.0;27.62;13.81;;;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-09-15;Ajuste de Salida;9.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;27.62;0.0;13.81;DRAGON;Presencial;Sector A
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-11-26;Entrada por Producci;145.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0;;;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-11-26;Guía de remisión - R;194.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;NEVADO CONSTRUCTORA;Online;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-11-26;Guía de remisión - R;194.0;Almacen Punto de Ventas 1;10.0;0.0;10.0;0.0;10.0;0.0;10.0;1.0;;;
CPE-00064;"CAJA DE PASE 200X200X100MM 1"" (F.G. 1.50)";2021-11-26;Venta Tienda Sin Doc;234.0;Almacen Punto de Ventas 1;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CPE-00065;CAJA DE PASE 200X200X120MM CIEGA (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-01-01;Apertura;24.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-01-01;Apertura;130.0;Almacen Central;8.0;0.0;10.0;1.0;8.0;0.0;10.0;1.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-02-06;Guía de remisión - R;62.0;Almacen Central;0.0;2.0;8.0;0.0;0.0;2.0;8.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-07-14;Guía de remisión - R;92.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.0;0.0;1.0;CIM;Online;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-07-14;Guía de remisión - R;92.0;Almacen Punto de Ventas 1;8.0;0.0;8.0;0.0;8.0;0.0;8.0;1.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-10-01;Apertura;149.0;Almacen Punto de Venta 2;1.0;0.0;9.0;1.0;1.0;0.0;9.0;1.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-10-01;Apertura;162.0;Almacen Punto de Venta 2;2.0;0.0;11.0;1.0;2.0;0.0;11.0;1.0;;;
CPE-00066;CAJA DE PASE 200X200X150MM (F.G. 0.75).;2021-10-13;Venta Tienda Sin Doc;23.0;Almacen Punto de Ventas 1;0.0;8.0;3.0;0.0;0.0;8.0;3.0;1.0;JEF;Presencial;Sector A
CPE-00067;CAJA DE PASE 200X300X100MM (F. G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00068;CAJA DE PASE 200X200X150MM (F.G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-000683;CAJA DE PASE 150X150X50MM CIEGA (F.G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00069;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00069;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.50);2021-01-01;Apertura;110.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;
CPE-00069;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.50);2021-06-01;Apertura;107.0;Almacen Central;1.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;;;
CPE-00070;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00070;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.20).;2021-12-21;Entrada por Producci;174.0;Almacen Central;8.0;0.0;8.0;1.0;8.0;0.0;8.0;1.0;;;
CPE-00070;CAJA DE PASE 200X200X150MM CIEGA (F.G. 1.20).;2021-12-21;Guía de remisión - R;219.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.0;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
