Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;13/01/2025;Venta Tienda Sin Doc;20.0;Almacen Punto de Ventas 1;0.0;1.0;610.0;0.0;0.0;1.0;612.12;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;15/01/2025;Salida por Consumo;700006642.0;Almacen Punto de Ventas 1;0.0;50.0;560.0;0.0;0.0;50.17;561.95;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/01/2025;Salida por Consumo;700006681.0;Almacen Punto de Ventas 1;0.0;20.0;540.0;0.0;0.0;20.07;541.88;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;18/01/2025;Venta Tienda Sin Doc;43.0;Almacen Punto de Ventas 1;0.0;2.0;538.0;0.0;0.0;2.01;539.87;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;18/01/2025;Ajuste de Salida de ;2.0;Almacen Punto de Ventas 1;0.0;8.0;530.0;0.0;0.0;8.03;531.84;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;18/01/2025;Ajuste de Salida de ;35.0;Almacen Punto de Venta 2;0.0;255.0;275.0;0.0;0.0;255.88;275.96;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;20/01/2025;Traspaso entre Almac;29.0;Almacen Punto de Ventas 1;0.0;24.0;251.0;0.0;0.0;24.08;251.88;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;20/01/2025;Traspaso entre Almac;29.0;Almacen Central;24.0;0.0;275.0;0.0;24.08;0.0;275.96;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;20/01/2025;GUIA ELECTRONICA-REM;100001270.0;Almacen Central;0.0;24.0;251.0;0.0;0.0;24.08;251.88;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;20/01/2025;Salida por Consumo;700006687.0;Almacen Punto de Ventas 1;0.0;1.0;250.0;0.0;0.0;1.0;250.88;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;22/01/2025;Salida por Consumo;700006722.0;Almacen Punto de Ventas 1;0.0;20.0;230.0;0.0;0.0;20.07;230.81;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;23/01/2025;Salida por Consumo;700006729.0;Almacen Punto de Ventas 1;0.0;4.0;226.0;0.0;0.0;4.01;226.8;1.003463
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Entrada por Producci;78.0;Almacen Central;150.0;0.0;376.0;1.0;150.0;0.0;376.8;1.002081
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;GUIA ELECTRONICA-REM;100001287.0;Almacen Central;0.0;150.0;226.0;0.0;0.0;150.31;226.49;1.002081
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;GUIA ELECTRONICA-REM;100001287.0;Almacen Punto de Ventas 1;150.0;0.0;376.0;0.0;150.31;0.0;376.8;1.002081
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Salida por Consumo;700006749.0;Almacen Punto de Ventas 1;0.0;300.0;76.0;0.0;0.0;300.62;76.18;1.002081
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Venta Tienda Sin Doc;66.0;Almacen Punto de Ventas 1;0.0;30.0;46.0;0.0;0.0;30.06;46.12;1.002081
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Entrada por Producci;80.0;Almacen Central;66.0;0.0;112.0;1.0;66.0;0.0;112.12;1.000854
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;GUIA ELECTRONICA-REM;100001288.0;Almacen Central;0.0;66.0;46.0;0.0;0.0;66.06;46.06;1.000854
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;GUIA ELECTRONICA-REM;100001288.0;Almacen Punto de Ventas 1;66.0;0.0;112.0;0.0;66.06;0.0;112.12;1.000854
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Salida por Consumo;700006753.0;Almacen Punto de Ventas 1;0.0;34.0;78.0;0.0;0.0;34.03;78.09;1.000854
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;27/01/2025;Entrada por Producci;84.0;Almacen Central;3.0;0.0;81.0;1.0;3.0;0.0;81.09;1.000822
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;28/01/2025;Salida por Consumo;700006757.0;Almacen Punto de Ventas 1;0.0;66.0;15.0;0.0;0.0;66.05;15.04;1.000822
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;28/01/2025;Entrada por Compra -;39.0;Almacen Punto de Ventas 1;50.0;0.0;65.0;3.389831;169.49;0.0;184.53;2.838497
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/01/2025;Entrada por Producci;86.0;Almacen Central;50.0;0.0;115.0;1.0;50.0;0.0;234.53;2.03915
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/01/2025;GUIA ELECTRONICA-REM;100001290.0;Almacen Central;0.0;50.0;65.0;0.0;0.0;101.96;132.57;2.03915
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/01/2025;GUIA ELECTRONICA-REM;100001290.0;Almacen Punto de Ventas 1;50.0;0.0;115.0;0.0;101.96;0.0;234.53;2.03915
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/01/2025;Salida por Consumo;700006774.0;Almacen Punto de Ventas 1;0.0;100.0;15.0;0.0;0.0;203.92;30.61;2.03915
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/01/2025;Entrada por Compra -;41.0;Almacen Punto de Ventas 1;10.0;0.0;25.0;3.389831;33.9;0.0;64.51;2.57949
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;30/01/2025;Salida por Consumo;700006794.0;Almacen Punto de Ventas 1;0.0;10.0;15.0;0.0;0.0;25.79;38.72;2.57949
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;03/02/2025;Ajuste de Entrada Ca;95.0;Almacen Punto de Ventas 1;4.0;0.0;19.0;1.0;4.0;0.0;42.72;2.246965
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;05/02/2025;Entrada por Compra -;47.0;Almacen Punto de Ventas 1;50.0;0.0;69.0;3.389831;169.49;0.0;212.21;3.075106
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;06/02/2025;Entrada por Producci;98.0;Almacen Central;200.0;0.0;269.0;1.0;200.0;0.0;412.21;1.532276
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;07/02/2025;Venta Tienda Sin Doc;110.0;Almacen Punto de Ventas 1;0.0;50.0;219.0;0.0;0.0;76.61;335.6;1.532276
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;08/02/2025;GUIA ELECTRONICA-REM;100001305.0;Almacen Central;0.0;200.0;19.0;0.0;0.0;306.46;29.14;1.532276
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;08/02/2025;Entrada por Compra -;52.0;Almacen Punto de Ventas 1;50.0;0.0;69.0;2.79661;139.83;0.0;168.97;2.448452
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;08/02/2025;Salida por Consumo;700006878.0;Almacen Punto de Ventas 1;0.0;50.0;19.0;0.0;0.0;122.42;46.55;2.448452
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;10/02/2025;Entrada por Producci;102.0;Almacen Central;400.0;0.0;419.0;1.0;400.0;0.0;446.55;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;10/02/2025;GUIA ELECTRONICA-REM;100001311.0;Almacen Central;0.0;400.0;19.0;0.0;0.0;426.27;20.28;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;10/02/2025;GUIA ELECTRONICA-REM;100001311.0;Almacen Punto de Ventas 1;400.0;0.0;419.0;0.0;426.27;0.0;446.55;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;10/02/2025;Salida por Consumo;700006890.0;Almacen Punto de Ventas 1;0.0;50.0;369.0;0.0;0.0;53.28;393.27;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;11/02/2025;Salida por Consumo;700006907.0;Almacen Punto de Ventas 1;0.0;20.0;349.0;0.0;0.0;21.31;371.96;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;11/02/2025;Salida por Consumo;700006911.0;Almacen Punto de Ventas 1;0.0;100.0;249.0;0.0;0.0;106.57;265.39;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;12/02/2025;Venta Tienda Sin Doc;123.0;Almacen Punto de Ventas 1;0.0;20.0;229.0;0.0;0.0;21.31;244.08;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;12/02/2025;Salida por Consumo;700006916.0;Almacen Punto de Ventas 1;0.0;30.0;199.0;0.0;0.0;31.97;212.11;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;12/02/2025;Salida por Consumo;700006917.0;Almacen Punto de Ventas 1;0.0;20.0;179.0;0.0;0.0;21.31;190.8;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;13/02/2025;Salida por Consumo;700006926.0;Almacen Punto de Ventas 1;0.0;20.0;159.0;0.0;0.0;21.31;169.49;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;13/02/2025;Salida por Consumo;700006928.0;Almacen Punto de Ventas 1;0.0;2.0;157.0;0.0;0.0;2.13;167.36;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;18/02/2025;Salida por Consumo;700006968.0;Almacen Punto de Ventas 1;0.0;6.0;151.0;0.0;0.0;6.39;160.97;1.065681
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/02/2025;Entrada por Producci;124.0;Almacen Central;5.0;0.0;156.0;1.0;5.0;0.0;165.97;1.063575
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/02/2025;Salida por Consumo;700006992.0;Almacen Punto de Ventas 1;0.0;5.0;151.0;0.0;0.0;5.32;160.65;1.063575
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/02/2025;Entrada por Producci;129.0;Almacen Central;51.0;0.0;202.0;1.0;51.0;0.0;211.65;1.047523
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/02/2025;GUIA ELECTRONICA-REM;100001334.0;Almacen Central;0.0;51.0;151.0;0.0;0.0;53.42;158.23;1.047523
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/02/2025;Salida por Consumo;700007012.0;Almacen Punto de Ventas 1;0.0;3.0;148.0;0.0;0.0;3.14;155.09;1.047523
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;22/02/2025;Entrada por Producci;134.0;Almacen Central;250.0;0.0;398.0;1.0;250.0;0.0;405.09;1.01767187
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;28/02/2025;Salida por Consumo;700007074.0;Almacen Punto de Ventas 1;0.0;100.0;298.0;0.0;0.0;101.77;303.32;1.01767187
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;04/03/2025;Ajuste de Entrada Ca;133.0;Almacen Punto de Ventas 1;9.0;0.0;307.0;1.0;9.0;0.0;312.32;1.017153
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;08/03/2025;Salida por Consumo;700007149.0;Almacen Punto de Ventas 1;0.0;20.0;287.0;0.0;0.0;20.34;291.98;1.017153
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;10/03/2025;Salida por Consumo;700007156.0;Almacen Punto de Ventas 1;0.0;10.0;277.0;0.0;0.0;10.17;281.81;1.017153
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;12/03/2025;GUIA ELECTRONICA-REM;100001361.0;Almacen Central;0.0;20.0;257.0;0.0;0.0;20.34;261.47;1.017153
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/03/2025;Entrada por Compra -;109.0;Almacen Punto de Ventas 1;4.0;0.0;261.0;3.813559;15.25;0.0;276.72;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/03/2025;GUIA ELECTRONICA-REM;100001386.0;Almacen Central;0.0;244.0;17.0;0.0;0.0;258.64;18.08;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/03/2025;GUIA ELECTRONICA-REM;100001386.0;Almacen Punto de Ventas 1;244.0;0.0;261.0;0.0;258.64;0.0;276.72;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/03/2025;Salida por Consumo;700007255.0;Almacen Punto de Ventas 1;0.0;10.0;251.0;0.0;0.0;10.6;266.12;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;20/03/2025;Salida por Consumo;700007264.0;Almacen Punto de Ventas 1;0.0;10.0;241.0;0.0;0.0;10.6;255.52;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;31/03/2025;Salida por Consumo;700007355.0;Almacen Punto de Ventas 1;0.0;3.0;238.0;0.0;0.0;3.18;252.34;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;01/04/2025;Salida por Consumo;700007371.0;Almacen Punto de Ventas 1;0.0;1.0;237.0;0.0;0.0;1.06;251.28;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;02/04/2025;Salida por Consumo;700007376.0;Almacen Punto de Ventas 1;0.0;8.0;229.0;0.0;0.0;8.48;242.8;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;11/04/2025;Salida por Consumo;700007452.0;Almacen Punto de Ventas 1;0.0;4.0;225.0;0.0;0.0;4.24;238.56;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;23/04/2025;Traspaso entre Almac;194.0;Almacen Punto de Ventas 1;0.0;2.0;223.0;0.0;0.0;2.12;236.44;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;23/04/2025;Traspaso entre Almac;194.0;Almacen Central;2.0;0.0;225.0;0.0;2.12;0.0;238.56;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;23/04/2025;GUIA ELECTRONICA-REM;100001453.0;Almacen Central;0.0;2.0;223.0;0.0;0.0;2.12;236.44;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;26/04/2025;Ajuste de Salida de ;278.0;Almacen Punto de Ventas 1;0.0;2.0;221.0;0.0;0.0;2.12;234.32;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;28/04/2025;Salida por Consumo;700007547.0;Almacen Punto de Ventas 1;0.0;20.0;201.0;0.0;0.0;21.2;213.12;1.059993
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/04/2025;Entrada por Producci;280.0;Almacen Central;100.0;0.0;301.0;1.0;100.0;0.0;313.12;1.040061
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/04/2025;GUIA ELECTRONICA-REM;100001460.0;Almacen Central;0.0;100.0;201.0;0.0;0.0;104.01;209.11;1.040061
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/04/2025;GUIA ELECTRONICA-REM;100001460.0;Almacen Punto de Ventas 1;100.0;0.0;301.0;0.0;104.01;0.0;313.12;1.040061
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/04/2025;Salida por Consumo;700007554.0;Almacen Punto de Ventas 1;0.0;100.0;201.0;0.0;0.0;104.01;209.11;1.040061
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;01/05/2025;Entrada por Producci;331.0;Almacen Central;4.0;0.0;205.0;1.0;4.0;0.0;213.11;1.039279
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;02/05/2025;Salida por Consumo;700007570.0;Almacen Punto de Ventas 1;0.0;100.0;105.0;0.0;0.0;103.93;109.18;1.039279
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;03/05/2025;Salida por Consumo;700007579.0;Almacen Punto de Ventas 1;0.0;50.0;55.0;0.0;0.0;51.96;57.22;1.039279
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;06/05/2025;Salida por Consumo;700007593.0;Almacen Punto de Ventas 1;0.0;20.0;35.0;0.0;0.0;20.79;36.43;1.039279
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;06/05/2025;Venta Tienda Sin Doc;338.0;Almacen Punto de Ventas 1;0.0;4.0;31.0;0.0;0.0;4.16;32.27;1.039279
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/05/2025;Entrada por Producci;343.0;Almacen Central;100.0;0.0;131.0;1.0;100.0;0.0;132.27;1.009295
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/05/2025;GUIA ELECTRONICA-REM;100001500.0;Almacen Central;0.0;100.0;31.0;0.0;0.0;100.93;31.34;1.009295
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/05/2025;GUIA ELECTRONICA-REM;100001500.0;Almacen Punto de Ventas 1;100.0;0.0;131.0;0.0;100.93;0.0;132.27;1.009295
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;17/05/2025;Salida por Consumo;700007705.0;Almacen Punto de Ventas 1;0.0;40.0;91.0;0.0;0.0;40.37;91.9;1.009295
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;Entrada por Producci;346.0;Almacen Central;150.0;0.0;241.0;1.0;150.0;0.0;241.9;1.00350973
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;GUIA ELECTRONICA-REM;100001502.0;Almacen Central;0.0;150.0;91.0;0.0;0.0;150.53;91.37;1.00350973
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;GUIA ELECTRONICA-REM;100001502.0;Almacen Punto de Ventas 1;150.0;0.0;241.0;0.0;150.53;0.0;241.9;1.00350973
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;Entrada por Producci;347.0;Almacen Central;150.0;0.0;391.0;1.0;150.0;0.0;391.9;1.00216329
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;Entrada por Producci;352.0;Almacen Central;120.0;0.0;511.0;1.0;120.0;0.0;511.9;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;GUIA ELECTRONICA-REM;100001503.0;Almacen Central;0.0;100.0;411.0;0.0;0.0;100.17;411.73;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;GUIA ELECTRONICA-REM;100001503.0;Almacen Punto de Ventas 1;100.0;0.0;511.0;0.0;100.17;0.0;511.9;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;Salida por Consumo;700007715.0;Almacen Punto de Ventas 1;0.0;10.0;501.0;0.0;0.0;10.02;501.88;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;19/05/2025;Salida por Consumo;700007716.0;Almacen Punto de Ventas 1;0.0;10.0;491.0;0.0;0.0;10.02;491.86;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/05/2025;GUIA ELECTRONICA-REM;100001510.0;Almacen Central;0.0;10.0;481.0;0.0;0.0;10.02;481.84;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/05/2025;GUIA ELECTRONICA-REM;100001510.0;Almacen Punto de Ventas 1;10.0;0.0;491.0;0.0;10.02;0.0;491.86;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/05/2025;Salida por Consumo;700007742.0;Almacen Punto de Ventas 1;0.0;5.0;486.0;0.0;0.0;5.01;486.85;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;21/05/2025;Salida por Consumo;700007750.0;Almacen Punto de Ventas 1;0.0;10.0;476.0;0.0;0.0;10.02;476.83;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;23/05/2025;Salida por Consumo;700007763.0;Almacen Punto de Ventas 1;0.0;10.0;466.0;0.0;0.0;10.02;466.81;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;24/05/2025;Salida por Consumo;700007770.0;Almacen Punto de Ventas 1;0.0;100.0;366.0;0.0;0.0;100.17;366.64;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;28/05/2025;Salida por Consumo;700007799.0;Almacen Punto de Ventas 1;0.0;40.0;326.0;0.0;0.0;40.07;326.57;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/05/2025;Salida por Consumo;700007812.0;Almacen Punto de Ventas 1;0.0;10.0;316.0;0.0;0.0;10.02;316.55;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;29/05/2025;Venta Tienda Sin Doc;393.0;Almacen Punto de Ventas 1;0.0;10.0;306.0;0.0;0.0;10.02;306.53;1.00165527
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;31/05/2025;Ajuste de Entrada Ca;242.0;Almacen Punto de Ventas 1;10.0;0.0;316.0;1.0;10.0;0.0;316.53;1.001602
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;26/12/2024;Saldo Anterior;;;;;174.0;;;;174.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;18/01/2025;Ajuste de Salida de ;2.0;Almacen Punto de Ventas 1;0.0;19.0;155.0;0.0;0.0;19.0;155.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;18/01/2025;Entrada por Producci;62.0;Almacen Central;11.0;0.0;166.0;1.0;11.0;0.0;166.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;21/01/2025;Traspaso entre Almac;33.0;Almacen Punto de Venta 2;0.0;90.0;76.0;0.0;0.0;90.0;76.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;21/01/2025;Traspaso entre Almac;33.0;Almacen Punto de Ventas 1;90.0;0.0;166.0;0.0;90.0;0.0;166.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;22/01/2025;GUIA ELECTRONICA-REM;100001276.0;Almacen Central;0.0;10.0;156.0;0.0;0.0;10.0;156.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;22/01/2025;GUIA ELECTRONICA-REM;100001276.0;Almacen Punto de Ventas 1;10.0;0.0;166.0;0.0;10.0;0.0;166.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;22/01/2025;Salida por Consumo;700006711.0;Almacen Punto de Ventas 1;0.0;10.0;156.0;0.0;0.0;10.0;156.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;22/01/2025;Traspaso entre Almac;34.0;Almacen Punto de Ventas 1;0.0;90.0;66.0;0.0;0.0;90.0;66.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;22/01/2025;Traspaso entre Almac;34.0;Almacen Central;90.0;0.0;156.0;0.0;90.0;0.0;156.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;23/01/2025;GUIA ELECTRONICA-REM;100001282.0;Almacen Central;0.0;90.0;66.0;0.0;0.0;90.0;66.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;04/02/2025;Salida por Consumo;700006835.0;Almacen Punto de Ventas 1;0.0;25.0;41.0;0.0;0.0;25.0;41.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;05/02/2025;Salida por Consumo;700006852.0;Almacen Punto de Ventas 1;0.0;24.0;17.0;0.0;0.0;24.0;17.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;25/02/2025;Entrada por Producci;140.0;Almacen Central;270.0;0.0;287.0;1.0;270.0;0.0;287.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;25/02/2025;GUIA ELECTRONICA-REM;100001337.0;Almacen Central;0.0;270.0;17.0;0.0;0.0;270.0;17.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;25/02/2025;GUIA ELECTRONICA-REM;100001337.0;Almacen Punto de Ventas 1;270.0;0.0;287.0;0.0;270.0;0.0;287.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;25/02/2025;Salida por Consumo;700007038.0;Almacen Punto de Ventas 1;0.0;270.0;17.0;0.0;0.0;270.0;17.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;04/03/2025;Ajuste de Entrada Ca;133.0;Almacen Punto de Ventas 1;10.0;0.0;27.0;1.0;10.0;0.0;27.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;11/03/2025;Entrada por Producci;167.0;Almacen Central;45.0;0.0;72.0;1.0;45.0;0.0;72.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;11/03/2025;Entrada por Producci;167.0;Almacen Central;150.0;0.0;222.0;1.0;150.0;0.0;222.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;11/03/2025;GUIA ELECTRONICA-REM;100001358.0;Almacen Central;0.0;45.0;177.0;0.0;0.0;45.0;177.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;11/03/2025;GUIA ELECTRONICA-REM;100001358.0;Almacen Punto de Ventas 1;45.0;0.0;222.0;0.0;45.0;0.0;222.05;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;11/03/2025;GUIA ELECTRONICA-REM;100001358.0;Almacen Central;0.0;150.0;72.0;0.0;0.0;150.0;72.05;1.0
