Código;Año;Semana;Fecha;Salida;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_13
CER 008;2024;37;2024-09-09;1676.0;1565.0;304.0;2423.0;3645.0;217.0;934.5;1812.4615384615383
CER 008;2024;38;2024-09-16;3457.0;1676.0;1565.0;304.0;2423.0;2382.0;1620.5;1924.692307692308
CER 008;2024;39;2024-09-23;900.0;3457.0;1676.0;1565.0;304.0;3187.0;2566.5;2007.3846153846157
CER 008;2024;40;2024-09-30;2905.0;900.0;3457.0;1676.0;1565.0;866.0;2178.5;1831.4615384615383
CER 008;2024;41;2024-10-07;1070.0;2905.0;900.0;3457.0;1676.0;791.0;1902.5;1988.3076923076924
CER 008;2024;42;2024-10-14;805.0;1070.0;2905.0;900.0;3457.0;4338.0;1987.5;2009.7692307692307
CER 008;2024;43;2024-10-21;2248.0;805.0;1070.0;2905.0;900.0;2330.0;937.5;1738.0
CER 008;2024;44;2024-10-28;50.0;2248.0;805.0;1070.0;2905.0;226.0;1526.5;1731.6923076923076
CER 008;2024;45;2024-11-04;2456.0;50.0;2248.0;805.0;1070.0;1288.0;1149.0;1718.1538461538462
CER 008;2024;46;2024-11-11;3034.0;2456.0;50.0;2248.0;805.0;3645.0;1253.0;1808.0
CER 008;2024;47;2024-11-18;1800.0;3034.0;2456.0;50.0;2248.0;2423.0;2745.0;1761.0
CER 008;2024;48;2024-11-25;2626.0;1800.0;3034.0;2456.0;50.0;304.0;2417.0;1713.076923076923
CER 008;2024;49;2024-12-02;205.0;2626.0;1800.0;3034.0;2456.0;1565.0;2213.0;1891.692307692308
CER 008;2024;50;2024-12-09;1400.0;205.0;2626.0;1800.0;3034.0;1676.0;1415.5;1787.076923076923
CER 008;2024;51;2024-12-16;110.0;1400.0;205.0;2626.0;1800.0;3457.0;802.5;1765.8461538461538
CER 008;2024;52;2024-12-23;871.0;110.0;1400.0;205.0;2626.0;900.0;755.0;1508.3846153846157
CER 008;2025;1;2024-12-30;565.0;871.0;110.0;1400.0;205.0;2905.0;490.5;1506.1538461538462
CER 008;2025;2;2025-01-06;432.0;565.0;871.0;110.0;1400.0;1070.0;718.0;1326.1538461538462
CER 008;2025;3;2025-01-13;824.0;432.0;565.0;871.0;110.0;805.0;498.5;1277.076923076923
CER 008;2025;4;2025-01-20;748.0;824.0;432.0;565.0;871.0;2248.0;628.0;1278.5384615384614
CER 008;2025;5;2025-01-27;3299.0;748.0;824.0;432.0;565.0;50.0;786.0;1163.1538461538462
CER 008;2025;6;2025-02-03;1121.0;3299.0;748.0;824.0;432.0;2456.0;2023.5;1413.076923076923
CER 008;2025;7;2025-02-10;2471.0;1121.0;3299.0;748.0;824.0;3034.0;2210.0;1310.3846153846157
CER 008;2025;8;2025-02-17;4865.0;2471.0;1121.0;3299.0;748.0;1800.0;1796.0;1267.076923076923
CER 008;2025;9;2025-02-24;743.0;4865.0;2471.0;1121.0;3299.0;2626.0;3668.0;1502.8461538461538
CER 008;2025;10;2025-03-03;1908.0;743.0;4865.0;2471.0;1121.0;205.0;2804.0;1358.0
CER 008;2025;11;2025-03-10;951.0;1908.0;743.0;4865.0;2471.0;1400.0;1325.5;1489.0
CER 008;2025;12;2025-03-17;3378.0;951.0;1908.0;743.0;4865.0;110.0;1429.5;1454.4615384615386
CER 008;2025;13;2025-03-24;135.0;3378.0;951.0;1908.0;743.0;871.0;2164.5;1705.8461538461538
CER 008;2025;14;2025-03-31;700.0;135.0;3378.0;951.0;1908.0;565.0;1756.5;1649.2307692307693
CER 008;2025;15;2025-04-07;3708.0;700.0;135.0;3378.0;951.0;432.0;417.5;1659.6153846153843
CER 008;2025;16;2025-04-14;3840.0;3708.0;700.0;135.0;3378.0;824.0;2204.0;1911.6153846153843
CER 008;2025;17;2025-04-21;2400.0;3840.0;3708.0;700.0;135.0;748.0;3774.0;2143.6153846153848
CER 008;2025;18;2025-04-28;3256.0;2400.0;3840.0;3708.0;700.0;3299.0;3120.0;2270.692307692308
CER 008;2025;19;2025-05-05;5622.0;3256.0;2400.0;3840.0;3708.0;1121.0;2828.0;2267.3846153846152
CER 008;2025;20;2025-05-12;427.0;5622.0;3256.0;2400.0;3840.0;2471.0;4439.0;2613.6153846153848
CER 008;2025;21;2025-05-19;387.0;427.0;5622.0;3256.0;2400.0;4865.0;3024.5;2456.3846153846152
CER 008;2025;22;2025-05-26;5825.0;387.0;427.0;5622.0;3256.0;743.0;407.0;2111.923076923077
