Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-28;Salida por Consumo;700003193.0;Almacen Punto de Ventas 1;0.0;50.0;3748.0;0.0;0.0;50.0;3749.12;1.000002;Madrid INMOBILIARIA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-29;GUIA ELECTRONICA-REM;100000463.0;Almacen Central;0.0;1000.0;8012.0;0.0;0.0;1000.0;8013.12;1.0;SETECOM AIR;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-29;Salida por Consumo;700003205.0;Almacen Punto de Ventas 1;0.0;50.0;8962.0;0.0;0.0;50.0;8963.12;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-29;Venta Tienda Sin Doc;725.0;Almacen Punto de Ventas 1;0.0;10.0;8952.0;0.0;0.0;10.0;8953.12;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-30;GUIA ELECTRONICA-REM;100000465.0;Almacen Central;0.0;500.0;8452.0;0.0;0.0;500.0;8453.12;1.0;JEF;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-30;Salida por Consumo;700003221.0;Almacen Punto de Ventas 1;0.0;50.0;8902.0;0.0;0.0;50.0;8903.12;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-11-30;Salida por Consumo;700003222.0;Almacen Punto de Ventas 1;0.0;50.0;8852.0;0.0;0.0;50.0;8853.12;1.0;Madrid INMOBILIARIA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-01;Salida por Consumo;700003227.0;Almacen Punto de Ventas 1;0.0;200.0;8652.0;0.0;0.0;200.0;8653.12;1.0;SETECOM AIR;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-01;Salida por Consumo;700003230.0;Almacen Punto de Ventas 1;0.0;200.0;8452.0;0.0;0.0;200.0;8453.12;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-02;Salida por Consumo;700003235.0;Almacen Punto de Ventas 1;0.0;5.0;8447.0;0.0;0.0;5.0;8448.12;1.0;Madrid INMOBILIARIA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-04;Ajuste de Salida de ;14.0;Almacen Central;0.0;51.0;8396.0;0.0;0.0;51.0;8397.12;1.0;SETECOM AIR;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-04;GUIA ELECTRONICA-REM;100000469.0;Almacen Central;0.0;1000.0;7396.0;0.0;0.0;1000.0;7397.12;1.0;JEF;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-04;Salida por Consumo;700003237.0;Almacen Punto de Ventas 1;0.0;10.0;8386.0;0.0;0.0;10.0;8387.12;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-04;Salida por Consumo;700003242.0;Almacen Punto de Ventas 1;0.0;1000.0;7386.0;0.0;0.0;1000.0;7387.12;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-04;Salida por Consumo;700003243.0;Almacen Punto de Ventas 1;0.0;50.0;7336.0;0.0;0.0;50.0;7337.12;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-05;Salida por Consumo;700003252.0;Almacen Punto de Ventas 1;0.0;50.0;7286.0;0.0;0.0;50.0;7287.12;1.0;SETECOM AIR;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-05;Venta Tienda Sin Doc;737.0;Almacen Punto de Ventas 1;0.0;50.0;7236.0;0.0;0.0;50.0;7237.12;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-06;Salida por Consumo;700003266.0;Almacen Punto de Ventas 1;0.0;200.0;7036.0;0.0;0.0;200.0;7037.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-06;Salida por Consumo;700003271.0;Almacen Punto de Ventas 1;0.0;50.0;6986.0;0.0;0.0;50.0;6987.12;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-07;Salida por Consumo;700003276.0;Almacen Punto de Ventas 1;0.0;50.0;6936.0;0.0;0.0;50.0;6937.12;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-12;Salida por Consumo;700003300.0;Almacen Punto de Ventas 1;0.0;50.0;6886.0;0.0;0.0;50.0;6887.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-12;Salida por Consumo;700003304.0;Almacen Punto de Ventas 1;0.0;50.0;6836.0;0.0;0.0;50.0;6837.12;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-14;Salida por Consumo;700003328.0;Almacen Punto de Ventas 1;0.0;50.0;6786.0;0.0;0.0;50.0;6787.12;1.0;SETECOM AIR;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-14;Salida por Consumo;700003329.0;Almacen Punto de Ventas 1;0.0;50.0;6736.0;0.0;0.0;50.0;6737.12;1.0;DRAGON;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-15;Salida por Consumo;700003336.0;Almacen Punto de Ventas 1;0.0;200.0;6536.0;0.0;0.0;200.0;6537.12;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-15;Salida por Consumo;700003337.0;Almacen Punto de Ventas 1;0.0;50.0;6486.0;0.0;0.0;50.0;6487.12;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-15;Salida por Consumo;700003338.0;Almacen Punto de Ventas 1;0.0;50.0;6436.0;0.0;0.0;50.0;6437.12;1.0;NEVADO CONSTRUCTORA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-15;Salida por Consumo;700003343.0;Almacen Punto de Ventas 1;0.0;200.0;6236.0;0.0;0.0;200.0;6237.12;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-19;Salida por Consumo;700003357.0;Almacen Punto de Ventas 1;0.0;300.0;5936.0;0.0;0.0;300.0;5937.12;1.0;NEVADO CONSTRUCTORA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-20;Salida por Consumo;700003372.0;Almacen Punto de Ventas 1;0.0;150.0;5786.0;0.0;0.0;150.0;5787.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-21;Salida por Consumo;700003381.0;Almacen Punto de Ventas 1;0.0;100.0;5686.0;0.0;0.0;100.0;5687.12;1.0;SETECOM AIR;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-21;Venta Tienda Sin Doc;759.0;Almacen Punto de Ventas 1;0.0;100.0;5586.0;0.0;0.0;100.0;5587.12;1.0;ELCONSI;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-22;Salida por Consumo;700003390.0;Almacen Punto de Ventas 1;0.0;20.0;5566.0;0.0;0.0;20.0;5567.12;1.0;NEVADO CONSTRUCTORA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-26;GUIA ELECTRONICA-REM;100000504.0;Almacen Central;0.0;1500.0;4066.0;0.0;0.0;1500.0;4067.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-26;Salida por Consumo;700003394.0;Almacen Punto de Ventas 1;0.0;1000.0;4566.0;0.0;0.0;1000.0;4567.12;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-26;Salida por Consumo;700003395.0;Almacen Punto de Ventas 1;0.0;500.0;4066.0;0.0;0.0;500.0;4067.12;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-26;Salida por Consumo;700003396.0;Almacen Punto de Ventas 1;0.0;200.0;3866.0;0.0;0.0;200.0;3867.12;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-26;Salida por Consumo;700003397.0;Almacen Punto de Ventas 1;0.0;100.0;3766.0;0.0;0.0;100.0;3767.12;1.0;SETECOM AIR;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-27;GUIA ELECTRONICA-REM;100000506.0;Almacen Central;0.0;1000.0;2766.0;0.0;0.0;1000.0;2767.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-27;Salida por Consumo;700003405.0;Almacen Punto de Ventas 1;0.0;100.0;3666.0;0.0;0.0;100.0;3667.12;1.0;ELCONSI;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-27;Salida por Consumo;700003407.0;Almacen Punto de Ventas 1;0.0;600.0;3066.0;0.0;0.0;600.0;3067.12;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-27;Salida por Consumo;700003411.0;Almacen Punto de Ventas 1;0.0;50.0;3016.0;0.0;0.0;50.0;3017.12;1.0;NEVADO CONSTRUCTORA;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-27;Venta Tienda Sin Doc;763.0;Almacen Punto de Ventas 1;0.0;200.0;2816.0;0.0;0.0;200.0;2817.12;1.0;CIM;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-28;Salida por Consumo;700003416.0;Almacen Punto de Ventas 1;0.0;50.0;2766.0;0.0;0.0;50.0;2767.12;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-29;Salida por Consumo;700003420.0;Almacen Punto de Ventas 1;0.0;400.0;2366.0;0.0;0.0;400.0;2367.12;1.0;DRAGON;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-29;Salida por Consumo;700003423.0;Almacen Punto de Ventas 1;0.0;100.0;2266.0;0.0;0.0;100.0;2267.12;1.0;ELCONSI;Online;
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-29;Salida por Consumo;700003426.0;Almacen Punto de Ventas 1;0.0;200.0;2066.0;0.0;0.0;200.0;2067.12;1.0;ELCONSI;Presencial;Sector A
CER 005;CAJA RECT 100X55X40MM 3/4 (F. G. 0.75).;2023-12-30;Salida por Consumo;700003429.0;Almacen Punto de Ventas 1;0.0;200.0;2866.0;0.0;0.0;200.0;2867.12;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-10;Guía de remisión - R;100004049.0;Almacen Central;0.0;112.0;500.0;0.0;0.0;112.0;500.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-11;Guía de remisión - R;100004051.0;Almacen Central;0.0;100.0;1633.0;0.0;0.0;100.0;1633.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-11;Guía de remisión - R;100004052.0;Almacen Central;0.0;100.0;1633.0;0.0;0.0;100.0;1633.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-12;Salida por Consumo;700001228.0;Almacen Punto de Ventas 1;0.0;10.0;1623.0;0.0;0.0;10.0;1623.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-17;Venta Tienda Sin Doc;19.0;Almacen Punto de Ventas 1;0.0;40.0;1583.0;0.0;0.0;40.0;1583.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-18;Guía de remisión - R;100004066.0;Almacen Central;0.0;140.0;1443.0;0.0;0.0;140.0;1443.0;1.0;ELCONSI;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-20;Guía de remisión - R;100004074.0;Almacen Central;0.0;150.0;1293.0;0.0;0.0;150.0;1293.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-01-26;Salida por Consumo;700001303.0;Almacen Punto de Ventas 1;0.0;300.0;993.0;0.0;0.0;300.0;993.0;1.0;SETECOM AIR;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-01;Salida por Consumo;700001328.0;Almacen Punto de Ventas 1;0.0;200.0;793.0;0.0;0.0;200.0;793.0;1.0;ELCONSI;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-01;Salida por Consumo;700001332.0;Almacen Punto de Ventas 1;0.0;93.0;700.0;0.0;0.0;93.0;700.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-02;Guía de remisión - R;100004108.0;Almacen Central;0.0;300.0;400.0;0.0;0.0;300.0;400.0;1.0;SETECOM AIR;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-02;Salida por Consumo;700001333.0;Almacen Punto de Ventas 1;0.0;400.0;0.0;0.0;0.0;400.0;0.0;1.0;DRAGON;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-06;Guía de remisión - R;100004116.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;CIM;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-09;Salida por Consumo;700001372.0;Almacen Punto de Ventas 1;0.0;50.0;3664.0;0.0;0.0;50.0;3664.0;1.0;SETECOM AIR;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-16;Guía de remisión - R;100004140.0;Almacen Central;0.0;550.0;3114.0;0.0;0.0;550.0;3114.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-16;Venta Tienda Sin Doc;52.0;Almacen Punto de Ventas 1;0.0;50.0;3064.0;0.0;0.0;50.0;3064.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-16;Salida por Consumo;700001401.0;Almacen Punto de Ventas 1;0.0;350.0;2714.0;0.0;0.0;350.0;2714.0;1.0;Madrid INMOBILIARIA;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-17;Salida por Consumo;700001406.0;Almacen Punto de Ventas 1;0.0;10.0;2704.0;0.0;0.0;10.0;2704.0;1.0;SETECOM AIR;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-17;Salida por Consumo;700001410.0;Almacen Punto de Ventas 1;0.0;50.0;2654.0;0.0;0.0;50.0;2654.0;1.0;SETECOM AIR;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-18;Guía de remisión - R;100004148.0;Almacen Central;0.0;60.0;2594.0;0.0;0.0;60.0;2594.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-21;Guía de remisión - R;100004159.0;Almacen Central;0.0;200.0;2394.0;0.0;0.0;200.0;2394.0;1.0;ELCONSI;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-23;Salida por Consumo;700001431.0;Almacen Punto de Ventas 1;0.0;400.0;1994.0;0.0;0.0;400.0;1994.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-02-25;Salida por Consumo;700001446.0;Almacen Punto de Ventas 1;0.0;24.0;1970.0;0.0;0.0;24.0;1970.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-01;Salida por Consumo;700001463.0;Almacen Punto de Ventas 1;0.0;400.0;1570.0;0.0;0.0;400.0;1570.0;1.0;SETECOM AIR;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-03;Salida por Consumo;700001468.0;Almacen Punto de Ventas 1;0.0;20.0;1550.0;0.0;0.0;20.0;1550.0;1.0;JEF;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-03;Salida por Consumo;700001469.0;Almacen Punto de Ventas 1;0.0;100.0;1450.0;0.0;0.0;100.0;1450.0;1.0;ELCONSI;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-08;Venta Tienda Sin Doc;81.0;Almacen Punto de Ventas 1;0.0;200.0;1250.0;0.0;0.0;200.0;1250.0;1.0;ELCONSI;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-13;Guía de remisión - R;100004197.0;Almacen Central;0.0;420.0;830.0;0.0;0.0;420.0;830.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-13;Venta Tienda Sin Doc;108.0;Almacen Punto de Ventas 1;0.0;128.0;702.0;0.0;0.0;128.0;702.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-22;Venta Tienda Sin Doc;145.0;Almacen Punto de Ventas 1;0.0;100.0;602.0;0.0;0.0;100.0;602.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-03-29;Venta Tienda Sin Doc;177.0;Almacen Punto de Ventas 1;0.0;150.0;452.0;0.0;0.0;150.0;452.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-04;Venta Tienda Sin Doc;207.0;Almacen Punto de Ventas 1;0.0;225.0;227.0;0.0;0.0;225.0;227.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-04;Venta Tienda Sin Doc;213.0;Almacen Punto de Ventas 1;0.0;50.0;177.0;0.0;0.0;50.0;177.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-10;Venta Tienda Sin Doc;230.0;Almacen Punto de Ventas 1;0.0;150.0;77.0;0.0;0.0;182.76;93.82;1.218414;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-11;Venta Tienda Sin Doc;247.0;Almacen Punto de Ventas 1;0.0;500.0;77.0;0.0;0.0;944.17;145.41;1.888349;NEVADO CONSTRUCTORA;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-12;Venta Tienda Sin Doc;250.0;Almacen Punto de Ventas 1;0.0;70.0;200.0;0.0;0.0;131.43;375.54;1.87764;SETECOM AIR;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-12;Venta Tienda Sin Doc;253.0;Almacen Punto de Ventas 1;0.0;100.0;100.0;0.0;0.0;187.76;187.78;1.87764;ELCONSI;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-12;Guía de remisión - R;100004274.0;Almacen Central;0.0;100.0;0.0;0.0;0.0;187.76;0.02;1.87764;SETECOM AIR;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-21;Salida por Consumo;700001496.0;Almacen Punto de Ventas 1;0.0;200.0;0.0;0.0;0.0;398.31;0.01;1.99155;JEF;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-21;Salida por Consumo;700001497.0;Almacen Punto de Ventas 1;0.0;12.0;0.0;0.0;0.0;23.9;0.01;1.991666;Madrid INMOBILIARIA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-27;Salida por Consumo;700001533.0;Almacen Punto de Ventas 1;0.0;500.0;2672.0;0.0;0.0;500.0;2672.01;1.0;DRAGON;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-27;Salida por Consumo;700001535.0;Almacen Punto de Ventas 1;0.0;2000.0;672.0;0.0;0.0;2000.0;672.01;1.0;JEF;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-04-29;Salida por Consumo;700001557.0;Almacen Punto de Ventas 1;0.0;100.0;572.0;0.0;0.0;100.0;572.01;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-03;Salida por Consumo;700001574.0;Almacen Punto de Ventas 1;0.0;50.0;522.0;0.0;0.0;50.0;522.01;1.0;SETECOM AIR;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-04;Salida por Consumo;700001578.0;Almacen Punto de Ventas 1;0.0;10.0;512.0;0.0;0.0;10.0;512.01;1.0;SETECOM AIR;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-08;Salida por Consumo;700001601.0;Almacen Punto de Ventas 1;0.0;300.0;212.0;0.0;0.0;300.0;212.01;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-10;Salida por Consumo;700001628.0;Almacen Punto de Ventas 1;0.0;50.0;162.0;0.0;0.0;50.0;162.01;1.0;SETECOM AIR;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-12;Salida por Consumo;700001643.0;Almacen Punto de Ventas 1;0.0;50.0;3959.0;0.0;0.0;50.0;3959.01;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-15;GUIA ELECTRONICA-REM;100000048.0;Almacen Central;0.0;80.0;3879.0;0.0;0.0;80.0;3879.01;1.0;JEF;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-16;Salida por Consumo;700001656.0;Almacen Punto de Ventas 1;0.0;100.0;3779.0;0.0;0.0;100.0;3779.01;1.0;DRAGON;Presencial;Sector B
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-17;Venta Tienda Sin Doc;333.0;Almacen Punto de Ventas 1;0.0;14.0;3765.0;0.0;0.0;14.0;3765.01;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-17;Venta Tienda Sin Doc;337.0;Almacen Punto de Ventas 1;0.0;40.0;3725.0;0.0;0.0;40.0;3725.01;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-26;Salida por Consumo;700001733.0;Almacen Punto de Ventas 1;0.0;50.0;3675.0;0.0;0.0;50.0;3675.01;1.0;DRAGON;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-26;Salida por Consumo;700001739.0;Almacen Punto de Ventas 1;0.0;200.0;3475.0;0.0;0.0;200.0;3475.01;1.0;SETECOM AIR;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-26;Venta Tienda Sin Doc;363.0;Almacen Punto de Ventas 1;0.0;15.0;3460.0;0.0;0.0;15.0;3460.01;1.0;JEF;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-27;Salida por Consumo;700001747.0;Almacen Punto de Ventas 1;0.0;100.0;3360.0;0.0;0.0;100.0;3360.01;1.0;ELCONSI;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-05-29;Venta Tienda Sin Doc;367.0;Almacen Punto de Ventas 1;0.0;15.0;3345.0;0.0;0.0;15.0;3345.01;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-06-02;Salida por Consumo;700001785.0;Almacen Punto de Ventas 1;0.0;60.0;3285.0;0.0;0.0;60.0;3285.01;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-06-05;Salida por Consumo;700001791.0;Almacen Punto de Ventas 1;0.0;1.0;3284.0;0.0;0.0;1.0;3284.01;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-06-07;Salida por Consumo;700001813.0;Almacen Punto de Ventas 1;0.0;50.0;3234.0;0.0;0.0;50.0;3234.01;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 008;CAJA RECT 100X55X40MM 3/4 (F. G. 1.20).;2023-06-07;Salida por Consumo;700001814.0;Almacen Punto de Ventas 1;0.0;5.0;3229.0;0.0;0.0;5.0;3229.01;1.0;CIM;Presencial;Sector A
