Código;Salida_Total;Descripción;Stock_Promedio;Rotacion
CEO-035;2947.0;;388.90909090909093;7.577606358111266
CR-00017;26.0;CURVA HORIZONTAL 90° RANU 350X100MM C/TAPA (F.G. 1.20);3.5;7.428571428571429
CPE-00489;31.0;CAJA DE PASE 400X400X300MM CIEGA (F. G. 1.20).;4.181818181818182;7.41304347826087
TPC-00009;3480.0;TAPA CIEGA RECT. (F. G. 1.20);469.71014492753625;7.40882443690219
CEO-033;1050.0;CAJA OCTOG 100X55MM BC 3/4 (F.G 1.20).;141.72727272727272;7.408595253367544
BANR-00009;242.2;BANDEJA RANURADA 300X100MMX2.40MT S/TAPA (F.G. 1.20);32.78666666666666;7.387149247661652
CPE-00041;383.0;CAJA DE PASE 150X150X75MM (F. G. 0.90);52.294117647058826;7.323959505061867
'84;8.0;CAJA DE PASE 400X200X150MM (F.G.0.70);1.1;7.2727272727272725
TP-0018;16.0;TAPA CIEGA 350X350MM (F.G. 0.80);2.2222222222222223;7.199999999999999
CUC-00008;310.0;"CURVA EMT 15MM/ 1/2"" -UL";43.5;7.126436781609195
'43;1060.0;TAPA REDONDA CON LOGO 3/4 (F.G.1.20);148.88888888888889;7.119402985074627
CPE-00044;78.0;CAJA DE PASE 150X150X75MM (F. G. 1.50).;11.133333333333333;7.005988023952096
BANR-00040;16.8;BANDEJA RANURADA 500X150MMX2.40MT C/T (F.G. 1.20);2.4;7.000000000000001
CTF-E-00017;34.0;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50) C/ CHAPA PUSH;4.857142857142857;7.000000000000001
CERE-008;600.0;CAJA RECT 100X60X50MM 3/4 (F.G. 1.45);85.71428571428571;7.000000000000001
COLG-00003;122.0;COLGADORES 4” TIPO GOTA;17.428571428571427;7.000000000000001
CPE-01071;17.0;CAJA DE PASE 100X50X63MM 3/4 (F. G. 0.75);2.4285714285714284;7.000000000000001
BANR-00012;17.0;BANDEJA RANURADA 300X70X2400MM C/TAPA (F.G. 1.50);2.4285714285714284;7.000000000000001
BISG-00002;17.0;BISAGRA CORRIDA 2.40ML (0.70);2.4285714285714284;7.000000000000001
PN-00003;300.0;PERNO COCHE ZNC NCG°2   1/4”  X 3/4”;42.857142857142854;7.000000000000001
PB-00002;17.0;PLACA BASE 600X300MM (F°G° 1.20);2.4285714285714284;7.000000000000001
PB-00001;17.0;PLACA BASE 400X300MM (F°G° 1.20);2.4285714285714284;7.000000000000001
PB-00005;34.0;PLACA BASE 650X350MM (F°G° 1.50);4.857142857142857;7.000000000000001
GA-00067;17.0;GABINETE ADOSABLE 450X350X150MM CIEGA (F. G. 1.20);2.4285714285714284;7.000000000000001
CPE-01062;41.0;CAJA DE PASE 150X150X70MM (F.G. 1.50);5.857142857142857;7.000000000000001
TPBC-00009;17.0;TAPA BISELADA CIEGA 150X150MM (F. G. 0.75);2.4285714285714284;7.000000000000001
TER-00004;34.0;TERMINAL TUBULAR SOBREMOLDEADO C/GRIS CABLE 12AWG(4MM)(100PZAS) E4012 CHS;4.857142857142857;7.000000000000001
CPE-00178;34.0;CAJA DE PASE 650X350X150MM C/H (F. G. 1.20);4.857142857142857;7.000000000000001
CR-00084;1.0;CURVA VERT. EXTERNA  90° RANU 250X100MM S/TAPA (F.G. 1.20);0.14285714285714285;7.0
CPE-00331;2.0;CAJA DE PASE 125X80X20MM (F.G. 0.70);0.2857142857142857;7.0
CPE-00335;3.0;CAJA DE PASE 600X200X150MM CIEGA (F. G. 1.20);0.42857142857142855;7.0
CPE-00493;2.0;CAJA DE PASE 1300X1300X250MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-00134;1.0;CAJA DE PASE 1000X250X120MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00923;1.0;CAJA DE PASE 600X300X200MM HCO ESP (F. G. 0.75);0.14285714285714285;7.0
MCN-00006;1.0;MARCADOR P/CABLE EC-1 NUMERO “6” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CPE-00645;3.0;CAJA BORNERA 500X200X200MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.50);0.42857142857142855;7.0
TPC-00045;3.0;TAPA CIEGA 150X150MM (F.G.1.50).;0.42857142857142855;7.0
REDUC-00054;1.0;REDUCCION DE 400X120MM A 250X120MM C/TAPA (F°G°1.50);0.14285714285714285;7.0
RUNISA-00001;3.0;RIEL UNISTRUT ALTO 2400MM ( F.G.1.00);0.42857142857142855;7.0
CPE-00460;3.0;CAJA DE PASE 200X200X150MM CIEGA (F. G. 0.90);0.42857142857142855;7.0
REDUC-00057;1.0;REDUCCION DE 450X100MM A 350X100MM C/TAPA (F°G°1.50);0.14285714285714285;7.0
TPTB-00002;2.0;TAPA TABLERO ADOSABLE 1100X700MM (F.G. 1.20);0.2857142857142857;7.0
CPE-00602;1.0;CAJA DE PASE 800X800X300MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
MCN-00011;2.0;MARCADOR P/CABLE EC-1 LETRA “C” (ROLLOX1000 PZAS) CHS;0.2857142857142857;7.0
CPE-01043;1.0;CAJA DE PASE 500X500X200MM CIEGA (F. G. 0.80);0.14285714285714285;7.0
CPE-00379;3.0;CAJA DE PASE 600X200X200MM C/BARRA EQUIPOTENCIAL 40 PERFORACIONES PARA TERMINAL DE 4 MM(F. G. 1.20);0.42857142857142855;7.0
CPE-00127;3.0;CAJA BANCO MEDIDOR 760X200X200MM CIEGA (F. G. 1.50);0.42857142857142855;7.0
CJBAME-00025;3.0;CAJA BANCO MEDIDOR 1000X250X200MM (F.G. 1.50);0.42857142857142855;7.0
RDIN-00001;3.0;RIEL DIN RANURADO 2400MM ( F.G. 0.80);0.42857142857142855;7.0
TPBC-00003;3.0;TAPA BISELADA CIEGA PINTADA 200X200MM (F.G. 0.90);0.42857142857142855;7.0
CJBAME-00044;1.0;CAJA BANCO MEDIDOR 1750X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00605;1.0;CAJA DE PASE 700X700X250MM HCO ESP (F.G.1.50);0.14285714285714285;7.0
CPE-01004;3.0;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.50);0.42857142857142855;7.0
CPE-00214;3.0;"CAJA DE PASE 300X300X100MM 2"" (F. G.1.50)";0.42857142857142855;7.0
CPE-00423;3.0;CAJA DE PASE 750X750X250MM  CIEGA (F.G.1.50);0.42857142857142855;7.0
CPE-00991;3.0;CAJA DE PASE 200X150X100MM CIEGA (F. G. 1.20);0.42857142857142855;7.0
CPE-01074;3.0;CAJA DE PASE 150X150X75MM  HERMETICA (F. G. 1.50);0.42857142857142855;7.0
CPE-00073;2.0;CAJA DE PASE 250X250X100MM (F. G. 0.90);0.2857142857142857;7.0
CPE-01073;3.0;CAJA DE PASE 200X200X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);0.42857142857142855;7.0
CPE-00989;3.0;CAJA DE PASE 300X300X200MM CIEGA  (F.G. 2.00);0.42857142857142855;7.0
CPE-00364;2.0;CAJA DE PASE 1000x1000x400MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
HJC-00006;2.0;SOPORTE SIERRA COPA 7/16;0.2857142857142857;7.0
MCN-00008;1.0;MARCADOR P/CABLE EC-1 NUMERO “8” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
MCN-00007;1.0;MARCADOR P/CABLE EC-1 NUMERO “7” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
GA-00074;2.0;GABINETE ADOSABLE 350X350X150MM HERMETICA (F.G. 1.20) C / CHAPA PUSH;0.2857142857142857;7.0
CJBAME-00082;2.0;CAJA BANCO MEDIDOR 1420X260X200MM (F.G. 1.50);0.2857142857142857;7.0
CJBAME-00077;2.0;CAJA BANCO MEDIDOR 400X300X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CJBAME-00080;2.0;CAJA BANCO MEDIDOR 800X200X200MM (F.G. 1.50);0.2857142857142857;7.0
TV - 00007;2.0;TAPA PARA VALVULA 580X275MM (F.G. 0.90);0.2857142857142857;7.0
PB-00006;2.0;PLACA BASE 850X550MM (F°G° 1.50);0.2857142857142857;7.0
CPE-00453;2.0;"CAJA DE PASE 400X400X100MM 1"" (F. G. 0.90)";0.2857142857142857;7.0
GA-00077;2.0;GABINETE ADOSABLE 1100X750X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;0.2857142857142857;7.0
CPE-00336;2.0;CAJA DE PASE 800X350X300MM CIEGA (F.G. 1.20);0.2857142857142857;7.0
TV - 00011;2.0;TAPA PARA VALVULA 550X315MM (F.G. 0.90);0.2857142857142857;7.0
GA-00076;2.0;GABINETE ADOSABLE 850X550X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;0.2857142857142857;7.0
GA-00075;2.0;GABINETE ADOSABLE 810X600X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;0.2857142857142857;7.0
CPE-00477;2.0;CAJA DE PASE 650X350X200MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
TV - 00012;2.0;TAPA PARA VALVULA 400X315MM (F.G. 0.90);0.2857142857142857;7.0
CPE-00333;2.0;CAJA DE PASE 650X650X200MM CIEGA (F. G. 1.50);0.2857142857142857;7.0
MCN-00012;1.0;MARCADOR P/CABLE EC-1 LETRA “A” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CJBAME-00088;2.0;CAJA BANCO MEDIDOR 2150X400X200MM (F.G. 1.50);0.2857142857142857;7.0
REDUC-00058;2.0;REDUCCION DE 600X300X100MM (F°G° 1.50);0.2857142857142857;7.0
CPE-00334;2.0;CAJA DE PASE 450X450X200MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CPE-00131;2.0;CAJA DE PASE 400X600X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-00366;2.0;CAJA DE PASE 250X250X200MM HCO ESP (F. G. 1.50);0.2857142857142857;7.0
CJBAME-00090;2.0;CAJA BANCO MEDIDOR 570X250X200MM (F.G. 1.50);0.2857142857142857;7.0
MCN-00013;1.0;MARCADOR P/CABLE EC-1 LETRA “T” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CPE-01041;2.0;CAJA DE PASE 750X500X250MM CIEGA (F. G. 1.50);0.2857142857142857;7.0
CJBAME-00091;2.0;CAJA BANCO MEDIDOR 1710X250X200MM (F.G. 1.50);0.2857142857142857;7.0
MCN-00014;1.0;MARCADOR P/CABLE EC-1 LETRA “F” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
BANE-00017;2.4;BANDEJA ESCALERILLA 200X100X2400MM S/TAPA ( F. G. 1.50);0.34285714285714286;7.0
HJC-00005;2.0;SOPORTE SIERRA COPA 3/8;0.2857142857142857;7.0
TPTF-00011;2.0;TAPA TELEFONICA 1000X400MM CON 2 CHAPA PUSH (F.G. 1.20);0.2857142857142857;7.0
COC-00021;2.0;"CONECTOR  RECTO HUB  1-1/4""";0.2857142857142857;7.0
CPE-00361;2.0;CAJA DE PASE 1100X700X150MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CJBAME-00095;2.0;CAJA BANCO MEDIDOR 2002X250X250MM (F.G. 1.50);0.2857142857142857;7.0
CPE-00604;2.0;CAJA DE PASE 750X750X250MM HCO ESP (F.G.1.50);0.2857142857142857;7.0
GA-00045;2.0;GABINETE ADOSABLE 800X820X700MM CIEGA (F.G. 1.20);0.2857142857142857;7.0
BANR-00073;2.0;BANDEJA RANURADA 500X100X2400MM C/TAPA (F.G. 1.50);0.2857142857142857;7.0
MCN-00009;1.0;MARCADOR P/CABLE EC-1 NUMERO “9” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
MCN-00010;1.0;MARCADOR P/CABLE EC-1 NUMERO “0” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
GA-00053;2.0;GABINETE ADOSABLE 700X700X160MM CIEGA (F. G. 1.50);0.2857142857142857;7.0
'52;2.0;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.50);0.2857142857142857;7.0
HJC-00002;2.0;SIERRA COPA 27MM - 1 1/16;0.2857142857142857;7.0
GA-00072;2.0;GABINETE ADOSABLE 650X350X120MM (F.G. 0.90) C / CHAPA PUSH;0.2857142857142857;7.0
CJBAME-00075;2.0;CAJA BANCO MEDIDOR 1250X170X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
GECI-00006;2.0;GAB CONTRA INCENDIO PARA EMPOTRAR 650X600X200MM (F.G. 1.20);0.2857142857142857;7.0
GA-00029;2.0;GABINETE ADOSABLE 350X350X200MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CPE-00524;2.0;CAJA DE PASE 350X350X250MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CJBAME-00158;2.0;CAJA BANCO MEDIDOR 2000X500X270MM (F.G. 1.50);0.2857142857142857;7.0
CPE-00606;2.0;CAJA DE PASE 700X700X150MM HCO ESP (F.G.1.50);0.2857142857142857;7.0
CPE-00392;1.0;CAJA DE PASE 600X600X200MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00389;3.0;CAJA DE PASE 750X200X200MM (F. G. 1.50);0.42857142857142855;7.0
CPE-01095;3.0;CAJA DE PASE 450X450X350MM CIEGA (F.G.1.50);0.42857142857142855;7.0
TPM-00007;4.0;TAPA CON MARCO 400X500MM (F.G 1.20);0.5714285714285714;7.0
CPE-00721;1.0;CAJA DE PASE 500X700X100MM CIEGA (F°G°0.70);0.14285714285714285;7.0
CR-00041;1.0;CURVA HORIZONTAL RANURADA 500X150MM (F.G. 1.20);0.14285714285714285;7.0
CER 013;4.0;CAJA RECT 100X55X40MM CIEGA (F. G. 1.20);0.5714285714285714;7.0
CPE-01080;4.0;CAJA DE PASE 350X200X100MM  (F.G. 1.20);0.5714285714285714;7.0
CR-00047;1.0;CURVA VERTICAL INTERNA 600X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CCL-00011;4.0;"CAJA CONDULET TIPO LL 2""";0.5714285714285714;7.0
CR-00054;1.0;CURVA VERT. INTERNA 90° 400X150MM (F.G. 1.50);0.14285714285714285;7.0
TP-0006;4.0;TAPA CIEGA 250X250MM (F.G. 1.20);0.5714285714285714;7.0
CR-00056;1.0;CURVA VERTICAL INTERNA 90° 1000X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CPE-01056;1.0;CAJA EQUIPOTENCIAL ADOSABLE 400X500X200MM (F.G. 1.50);0.14285714285714285;7.0
CPE-01001;4.0;CAJA DE PASE 500X500X150MM (F.G. 1.20);0.5714285714285714;7.0
CPE-00014;4.0;CAJA DE PASE 100X100X75MM  3/4 (F. G. 0.90);0.5714285714285714;7.0
CPE-00944;1.0;CAJA DE PASE 300X200X150MM (F. G. 0.75);0.14285714285714285;7.0
CP-00063;4.0;CAJA DE PASE 350X350X100MM CIEGA (F. G. 1.50);0.5714285714285714;7.0
CPE-00977;4.0;CAJA DE PASE 150X150X200MM CIEGA (F. G. 0.75);0.5714285714285714;7.0
CPE-00393;4.0;CAJA DE PASE 750X350X100MM CIEGA (F. G. 1.50);0.5714285714285714;7.0
CJBAME-00039;1.0;CAJA BANCO MEDIDOR 500X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00974;4.0;CAJA DE PASE 250X250X70MM CIEGA (F. G. 1.20);0.5714285714285714;7.0
CPE-00973;4.0;CAJA DE PASE 350X350X70MM CIEGA (F. G. 1.20);0.5714285714285714;7.0
CPE-00967;4.0;CAJA DE PASE 600X520X320MM CIEGA (F.G. 0.90);0.5714285714285714;7.0
CPE-01051;1.0;CAJA DE PASE 800X800X500MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CJBAME-00041;1.0;CAJA BANCO MEDIDOR 920X150X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00927;1.0;CAJA DE PASE 200X300X150MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CJBAME-00118;1.0;CAJA BANCO MEDIDOR 1180X200X210MM (F.G. 1.20);0.14285714285714285;7.0
GA-00041;4.0;GABINETE ADOSABLE 800X500X150MM CIEGA (F.G. 1.50);0.5714285714285714;7.0
CR-00027;1.0;CURVA VERT. EXTERNA 45° RANU 500X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CR-00008;1.0;CCURVA HORIZONTAL 90° RANU 300X70MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CR-00002;1.0;CURVA VERT. EXTERNA RANU  300X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
UNC-00016;5.0;"UNION IMC 1-1/2"" -UL";0.7142857142857143;7.0
CPE-00735;5.0;CAJA DE PASE 400X400X50MM CIEGA (F°G°1.20);0.7142857142857143;7.0
CR-00119;5.0;CURVA VERT. INTERNA 450X100MM C/TAPA (F.G. 1.00);0.7142857142857143;7.0
CPE-01059;1.0;CAJA DE PASE 1000X600X250MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPEH-00066;5.0;CAJA DE PASE 100X100X70MM HERMETICA (F.G. 1.20);0.7142857142857143;7.0
CPEH-00004;5.0;CAJA DE PASE 150X150X100MM HERMETICA (F.G. 1.50);0.7142857142857143;7.0
CPE-01061;1.0;CAJA DE PASE 1000X400X150MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPE-01065;1.0;CAJA DE PASE 300X300X100MM 1 1/4  (F.G. 0.75).;0.14285714285714285;7.0
CPE-01066;1.0;CAJA DE PASE 750X750X300MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-01067;1.0;CAJA DE PASE 750X600X250MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00217;1.0;CAJA DE PASE 300X300X100MM HCO ESP (F. G. 1.20);0.14285714285714285;7.0
CCL-00012;4.0;"CAJA CONDULET TIPO LR 2""";0.5714285714285714;7.0
CPE-01078;1.0;CAJA EQUIPOTENCIAL ADOSABLE 350X400X100MM C/ CHAPA PUSH (F. G. 1.20);0.14285714285714285;7.0
CPE-00365;4.0;CAJA DE PASE 800X800X300MM CIEGA (F.G. 1.50);0.5714285714285714;7.0
CP-00098;4.0;CAJA DE PASE 350X350X250MM  (F.G. 1.50)	;0.5714285714285714;7.0
CPE-01096;1.0;CAJA DE PASE 300X300X70MM CIEGA (F. G. 0.75);0.14285714285714285;7.0
CPE-00359;1.0;CAJA DE PASE 600X900X300MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00130;4.0;CAJA DE PASE 800X800X200MM  ESP (F.G. 1.50);0.5714285714285714;7.0
CP-00047;4.0;CAJA DE PASE 300X300X100MM (F.G. 1.15);0.5714285714285714;7.0
TPB-0004;4.0;TAPA BISELADA 150X150MM (F.G.0.75);0.5714285714285714;7.0
CPE-00135;4.0;CAJA DE PASE 1000X800X250MM  ESPEC (F.G. 1.50);0.5714285714285714;7.0
CPEH-00068;1.0;CAJA DE PASE 200X200X100MM HERMETICA (F.G. 2.00);0.14285714285714285;7.0
CTF-00029;4.0;CAJA TELEF. 500X300X100MM CIEGA (F.G. 0.70);0.5714285714285714;7.0
CPE-00627;4.0;CAJA DE PASE 200X400X150MM CIEGA (F.G. 1.50);0.5714285714285714;7.0
TPC-00042;4.0;TAPA CIEGA 2000X200MM (F.G.1.20);0.5714285714285714;7.0
CPE-00363;3.0;CAJA DE PASE 700X700X300MM CIEGA (F. G. 1.50);0.42857142857142855;7.0
CJBAME-00051;1.0;CAJA BANCO MEDIDOR 1020X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-01036;3.0;CAJA DE PASE 100X150X80MM CIEGA HERMETICA (F. G. 1.50);0.42857142857142855;7.0
CPE-00567;3.0;CAJA DE PASE 150X150X70MM 3/4 (F.G. 1.50);0.42857142857142855;7.0
CPE-00990;1.0;CAJA DE PASE 250X250X150MM CIEGA (F.G. 2.00);0.14285714285714285;7.0
CJBAME-00068;1.0;CAJA BANCO MEDIDOR 820X200X210MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00354;3.0;CAJA DE PASE 300X300X200MM HCO ESP (F. G. 1.50);0.42857142857142855;7.0
CJBAME-00067;1.0;CAJA BANCO MEDIDOR 1530X200X210MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00197;3.0;CAJA DE PASE 550X500X130MM  CIEGA (F.G. 1.20);0.42857142857142855;7.0
CJBAME-00134;1.0;CAJA BANCO MEDIDOR 1150X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CTF-E-00006;3.0;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;0.42857142857142855;7.0
CJBAME-00066;3.0;CAJA BANCO MEDIDOR 1098X200X210MM (F.G. 1.50);0.42857142857142855;7.0
CPE-00204;3.0;CAJA DE PASE 400X250X125MM (F.G. 1.50);0.42857142857142855;7.0
CJBAME-00050;1.0;CAJA BANCO MEDIDOR 1820X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00955;1.0;CAJA DE PASE 600X400X200MM CIEGA (F.G. 0.75);0.14285714285714285;7.0
TER-00006;2.0;TERMINAL TUBULAR SOBREMOLDEADO C/MARFIL CABLE 8AWG(10MM)(100PZAS) E1012 CHS;0.2857142857142857;7.0
CJBAME-00167;3.0;CAJA BANCO MEDIDOR 1250X350X200MM CIEGA (F.G. 1.20);0.42857142857142855;7.0
'50;3.0;CAJA DE PASE 1100X800X200MM (F.G.1.20);0.42857142857142855;7.0
CPE-01037;3.0;CAJA DE PASE 200X200X200MM CIEGA HERMETICA/ TAPA A 90° (F. G. 2.00);0.42857142857142855;7.0
CPE-01020;1.0;CAJA DE PASE 700X470X200MM CIEGA (F.G 0.75);0.14285714285714285;7.0
CPE-01030;1.0;CAJA DE PASE 450X250X120MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPE-00718;1.0;CAJA DE PASE 500X350X250 MM CIEGA (F°G°0.70);0.14285714285714285;7.0
CPE-00711;1.0;CAJA DE PASE 460X200X150 MM CIEGA (F°G° 1.20);0.14285714285714285;7.0
CPE-00706;3.0;CAJA DE PASE 500X350X150 MM CIEGA (F°G°1.20);0.42857142857142855;7.0
CJBAME-00092;3.0;CAJA BANCO MEDIDOR 380X200X200MM (F.G. 1.50);0.42857142857142855;7.0
CPE-01032;1.0;CAJA DE PASE 350X350X150MM CIEGA HERMETICA / TAPA 90° (F.G. 1.50);0.14285714285714285;7.0
CPE-00699;3.0;CAJA DE PASE 500X350X150MM C/H (F. G.1.20);0.42857142857142855;7.0
CR-00069;3.0;CURVA HORIZONTAL 90° 1000X100MM C/TAPA (F.G. 1.50);0.42857142857142855;7.0
CR-00004;3.0;CURVA HORIZONTAL 90° RANU  600X100MM C/TAPA (F.G. 1.50);0.42857142857142855;7.0
CPE-01049;3.0;CAJA DE PASE 300X100X100MM CIEGA (F.G.1.20);0.42857142857142855;7.0
CPE-00956;1.0;CAJA DE PASE 150X200X75MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00479;4.0;CAJA DE PASE 450X450X250MM CIEGA (F.G.1.50);0.5714285714285714;7.0
TPC-00048;4.0;TAPA CIEGA 300X300MM (F.G.1.50);0.5714285714285714;7.0
CPE-00889;4.0;CAJA DE PASE 150X150X150MM 3/4 (F. G. 1.20);0.5714285714285714;7.0
CPE-00737;4.0;CAJA DE PASE 250X250X75MM 1 1/4 (F.G. 0.90);0.5714285714285714;7.0
CPE-00921;4.0;"CAJA DE PASE 300X300X70MM 2"" (F.G. 1.20)";0.5714285714285714;7.0
CJBAME-00064;1.0;CAJA BANCO MEDIDOR 732X200X210MM (F.G. 1.50);0.14285714285714285;7.0
CPE-01015;4.0;CAJA DE PASE 200X200X100MM CIEGA (F.G. 2.00).;0.5714285714285714;7.0
CPE-01014;4.0;CAJA DE PASE 500X300X200MM CIEGA (F. G. 1.20);0.5714285714285714;7.0
CPE-00975;1.0;CAJA DE PASE 400X200X70MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CJBAME-00072;3.0;CAJA BANCO MEDIDOR 1170X200X200MM CIEGA (F.G. 1.50);0.42857142857142855;7.0
CPE-00722;1.0;CAJA DE PASE 420X420X100MM CIEGA (F°G°0.70);0.14285714285714285;7.0
CPE-00516;3.0;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.90);0.42857142857142855;7.0
CPE-00985;1.0;CAJA DE PASE 300X500X150MM CIEGA (F.G. 2.00);0.14285714285714285;7.0
CPE-01034;3.0;CAJA DE PASE 100X150X80MM CIEGA (F. G. 1.50);0.42857142857142855;7.0
CPE-00275;3.0;CAJA DE PASE 300X300X130MM (F.G. 0.90);0.42857142857142855;7.0
TPB-0006;3.0;TAPA BISELADA 250X250MM (F.G.0.75);0.42857142857142855;7.0
CJBAME-00105;3.0;CAJA BANCO MEDIDOR 2450X250X250MM (F.G. 1.50);0.42857142857142855;7.0
CPE-00986;1.0;CAJA DE PASE 400X500X150MM CIEGA (F.G. 2.00);0.14285714285714285;7.0
CR-00073;3.0;CURVA VERT. INTERNA ESCALERILLA  400X100MM C/TAPA (F.G. 1.50);0.42857142857142855;7.0
CPE-00987;1.0;CAJA DE PASE 400X250X150MM CIEGA (F. G. 0.75);0.14285714285714285;7.0
CPE-00896;3.0;CAJA DE PASE 200X200X80MM 3/4 (F.G. 1.50);0.42857142857142855;7.0
CPE-00677;3.0;CAJA DE PASE 450X450X210MM CIEGA (F. G. 1.20);0.42857142857142855;7.0
TER-00007;2.0;TERMINAL TUBULAR SOBREMOLDEADO C/VERDE CABLE 6AWG(16MM)(100PZAS) E1612 CHS;0.2857142857142857;7.0
TPC-00039;2.0;TAPA CIEGA 400X400MM (F.G.0.70);0.2857142857142857;7.0
CJBAME-00076;2.0;CAJA BANCO MEDIDOR 550X300X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-00578;1.0;CAJA DE PASE 400X300X330MM C/TAPA DOBLES 90° (F.G. 1.50);0.14285714285714285;7.0
TPC-00050;1.0;TAPA CIEGA 600X300MM (F.G.1.50);0.14285714285714285;7.0
CPE-00571;1.0;CAJA DE PASE 800X600X300MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
TCPVC-00002;1.0;TAPA REDONDA 22MM (BOLSA X 100 UND);0.14285714285714285;7.0
TER-00008;1.0;TERMINAL TUBULAR SOBREMOLDEADO C/MARRON CABLE 4AWG(25MM)(100PZAS) E2516 CHS;0.14285714285714285;7.0
CPE-00338;1.0;CAJA DE PASE 900X650X700MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
TER-00009;1.0;TERMINAL TUBULAR SOBREMOLDEADO C/BEIGE CABLE 2AWG(35MM)(100PZAS) E3516 CHS;0.14285714285714285;7.0
TP-0002;1.0;TAPA CIEGA 120X75MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00576;1.0;CAJA DE PASE 300X300X250MM CIEGA (F. G. 1.20)	;0.14285714285714285;7.0
CP-00016;1.0;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.15);0.14285714285714285;7.0
TP-0009;1.0;TAPA CIEGA 600X600MM (F.G. 0.75);0.14285714285714285;7.0
TP-0010;1.0;TAPA CIEGA 600X400MM (F.G. 0.75);0.14285714285714285;7.0
CPE-00324;1.0;CAJA DE PASE 200X200X200MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00492;1.0;CAJA BORNERA 300X300X100MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.50);0.14285714285714285;7.0
CPE-00589;1.0;CAJA DE PASE 300X250X170MM CIEGA (F. G. 0.75);0.14285714285714285;7.0
CPE-00592;1.0;CAJA DE PASE 1600X1400X200MM HCO ESP  (F.G. 1.50);0.14285714285714285;7.0
CPE-00916;1.0;CAJA DE PASE 700X500X200MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
