Semana_Inicio;Ventas_Semanales;Produccion_Semanal;Planchas_Ventas;Planchas_Produccion;Planchas_Gap
2022-05-23;1710.0;2463.0;15.389999999999999;22.166999999999998;6.776999999999999
2022-05-30;457.0;0.0;4.1129999999999995;0.0;-4.1129999999999995
2022-06-06;293.0;3250.0;2.637;29.249999999999996;26.612999999999996
2022-06-13;600.0;0.0;5.3999999999999995;0.0;-5.3999999999999995
2022-06-27;420.0;0.0;3.78;0.0;-3.78
2022-07-04;215.0;0.0;1.9349999999999998;0.0;-1.9349999999999998
2022-07-11;50.0;0.0;0.44999999999999996;0.0;-0.44999999999999996
2022-07-18;197.0;0.0;1.773;0.0;-1.773
2022-08-01;265.0;0.0;2.385;0.0;-2.385
2022-08-08;186.0;0.0;1.674;0.0;-1.674
2022-08-15;459.0;0.0;4.130999999999999;0.0;-4.130999999999999
2022-08-22;2200.0;2579.0;19.799999999999997;23.211;3.4110000000000014
2022-08-29;65.0;0.0;0.585;0.0;-0.585
2022-09-05;569.0;0.0;5.1209999999999996;0.0;-5.1209999999999996
2022-09-12;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2022-09-19;270.0;0.0;2.4299999999999997;0.0;-2.4299999999999997
2022-09-26;782.0;0.0;7.037999999999999;0.0;-7.037999999999999
2022-10-03;300.0;0.0;2.6999999999999997;0.0;-2.6999999999999997
2022-10-10;126.0;0.0;1.134;0.0;-1.134
2023-01-09;322.0;1945.0;2.8979999999999997;17.505;14.607
2023-01-16;330.0;0.0;2.9699999999999998;0.0;-2.9699999999999998
2023-01-23;300.0;0.0;2.6999999999999997;0.0;-2.6999999999999997
2023-01-30;993.0;0.0;8.937;0.0;-8.937
2023-02-06;200.0;3864.0;1.7999999999999998;34.775999999999996;32.976
2023-02-13;1070.0;0.0;9.629999999999999;0.0;-9.629999999999999
2023-02-20;624.0;0.0;5.616;0.0;-5.616
2023-02-27;520.0;0.0;4.68;0.0;-4.68
2023-03-06;200.0;0.0;1.7999999999999998;0.0;-1.7999999999999998
2023-03-13;548.0;0.0;4.9319999999999995;0.0;-4.9319999999999995
2023-03-20;100.0;0.0;0.8999999999999999;0.0;-0.8999999999999999
2023-03-27;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2023-04-03;275.0;0.0;2.4749999999999996;0.0;-2.4749999999999996
2023-04-10;920.0;743.0;8.28;6.686999999999999;-1.593
2023-04-17;212.0;212.0;1.908;1.908;0.0
2023-04-24;2600.0;3172.0;23.4;28.548;5.148
2023-05-01;60.0;0.0;0.5399999999999999;0.0;-0.5399999999999999
2023-05-08;400.0;3847.0;3.5999999999999996;34.623;31.022999999999996
2023-05-15;234.0;0.0;2.106;0.0;-2.106
2023-05-22;365.0;0.0;3.2849999999999997;0.0;-3.2849999999999997
2023-05-29;75.0;0.0;0.6749999999999999;0.0;-0.6749999999999999
2023-06-05;106.0;0.0;0.954;0.0;-0.954
2023-06-12;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2023-06-19;600.0;0.0;5.3999999999999995;0.0;-5.3999999999999995
2023-06-26;500.0;0.0;4.5;0.0;-4.5
2023-07-03;350.0;0.0;3.15;0.0;-3.15
2023-07-10;151.0;0.0;1.359;0.0;-1.359
2023-07-17;104.0;0.0;0.9359999999999999;0.0;-0.9359999999999999
2023-07-24;10.0;0.0;0.09;0.0;-0.09
2023-07-31;306.0;0.0;2.754;0.0;-2.754
2023-08-07;550.0;0.0;4.949999999999999;0.0;-4.949999999999999
2023-08-14;805.0;1510.0;7.244999999999999;13.59;6.345000000000001
2023-08-21;322.0;0.0;2.8979999999999997;0.0;-2.8979999999999997
2023-08-28;101.0;0.0;0.9089999999999999;0.0;-0.9089999999999999
2023-09-04;70.0;0.0;0.63;0.0;-0.63
2023-09-11;242.0;0.0;2.178;0.0;-2.178
2023-09-18;482.0;1943.0;4.338;17.487;13.148999999999997
2023-09-25;680.0;0.0;6.119999999999999;0.0;-6.119999999999999
2023-10-02;176.0;0.0;1.5839999999999999;0.0;-1.5839999999999999
2023-10-09;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2023-10-16;160.0;0.0;1.44;0.0;-1.44
2023-10-30;706.0;0.0;6.353999999999999;0.0;-6.353999999999999
2023-11-06;230.0;3795.0;2.07;34.154999999999994;32.084999999999994
2023-11-13;515.0;0.0;4.635;0.0;-4.635
2023-11-20;495.0;0.0;4.455;0.0;-4.455
2023-11-27;855.0;0.0;7.694999999999999;0.0;-7.694999999999999
2023-12-04;1504.0;1116.0;13.536;10.043999999999999;-3.492000000000001
2023-12-11;400.0;0.0;3.5999999999999996;0.0;-3.5999999999999996
2023-12-18;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2023-12-25;400.0;0.0;3.5999999999999996;0.0;-3.5999999999999996
2024-01-01;169.0;396.0;1.521;3.5639999999999996;2.0429999999999997
2024-01-08;150.0;0.0;1.3499999999999999;0.0;-1.3499999999999999
2024-01-15;75.0;2139.0;0.6749999999999999;19.250999999999998;18.575999999999997
2024-01-22;1101.0;0.0;9.908999999999999;0.0;-9.908999999999999
2024-01-29;680.0;0.0;6.119999999999999;0.0;-6.119999999999999
2024-02-05;425.0;549.0;3.8249999999999997;4.941;1.116
2024-02-12;1542.0;2236.0;13.877999999999998;20.124;6.246
2024-02-19;763.0;400.0;6.866999999999999;3.5999999999999996;-3.2669999999999995
2024-02-26;355.0;0.0;3.195;0.0;-3.195
2024-03-11;500.0;276.0;4.5;2.484;-2.016
2024-03-18;2075.0;1976.0;18.674999999999997;17.784;-0.8909999999999982
2024-03-25;550.0;2069.0;4.949999999999999;18.621;13.671
2024-04-01;1100.0;1700.0;9.899999999999999;15.299999999999999;5.4
2024-04-08;905.0;270.0;8.145;2.4299999999999997;-5.715
2024-04-15;500.0;230.0;4.5;2.07;-2.43
2024-04-22;1600.0;2242.0;14.399999999999999;20.177999999999997;5.777999999999999
2024-04-29;858.0;0.0;7.7219999999999995;0.0;-7.7219999999999995
2024-05-06;154.0;1938.0;1.386;17.442;16.056
2024-05-27;2151.0;62.0;19.358999999999998;0.5579999999999999;-18.801
2024-06-03;114.0;0.0;1.026;0.0;-1.026
2024-06-10;217.0;147.0;1.9529999999999998;1.323;-0.6299999999999999
2024-06-17;882.0;1943.0;7.938;17.487;9.549
2024-06-24;1744.0;2709.0;15.695999999999998;24.380999999999997;8.684999999999999
2024-07-01;366.0;0.0;3.2939999999999996;0.0;-3.2939999999999996
2024-07-08;791.0;0.0;7.119;0.0;-7.119
2024-07-15;550.0;2579.0;4.949999999999999;23.211;18.261
2024-07-22;2330.0;0.0;20.97;0.0;-20.97
2024-07-29;226.0;1.0;2.034;0.009;-2.025
2024-08-05;1288.0;0.0;11.591999999999999;0.0;-11.591999999999999
2024-08-12;1003.0;2642.0;9.027;23.778;14.751
2024-08-19;1923.0;1939.0;17.307;17.450999999999997;0.14399999999999835
2024-08-26;304.0;0.0;2.7359999999999998;0.0;-2.7359999999999998
2024-09-02;826.0;0.0;7.433999999999999;0.0;-7.433999999999999
2024-09-09;676.0;1911.0;6.084;17.198999999999998;11.114999999999998
2024-09-16;1557.0;1000.0;14.012999999999998;9.0;-5.012999999999998
2024-09-23;900.0;2115.0;8.1;19.035;10.935
2024-09-30;1405.0;2568.0;12.645;23.112;10.466999999999999
2024-10-07;70.0;0.0;0.63;0.0;-0.63
2024-10-14;805.0;0.0;7.244999999999999;0.0;-7.244999999999999
2024-10-21;603.0;1394.0;5.427;12.546;7.119
2024-10-28;50.0;0.0;0.44999999999999996;0.0;-0.44999999999999996
2024-11-04;2156.0;1929.0;19.404;17.360999999999997;-2.043000000000003
2024-11-11;1115.0;0.0;10.034999999999998;0.0;-10.034999999999998
2024-11-18;800.0;1934.0;7.199999999999999;17.406;10.206
2024-11-25;2126.0;1269.0;19.133999999999997;11.421;-7.712999999999997
2024-12-02;205.0;0.0;1.8449999999999998;0.0;-1.8449999999999998
2024-12-09;400.0;1921.0;3.5999999999999996;17.288999999999998;13.688999999999998
2024-12-16;110.0;0.0;0.9899999999999999;0.0;-0.9899999999999999
2024-12-23;371.0;0.0;3.339;0.0;-3.339
2024-12-30;65.0;0.0;0.585;0.0;-0.585
2025-01-06;432.0;0.0;3.888;0.0;-3.888
2025-01-13;824.0;0.0;7.4159999999999995;0.0;-7.4159999999999995
2025-01-20;393.0;0.0;3.537;0.0;-3.537
2025-01-27;1299.0;3082.0;11.690999999999999;27.738;16.047
2025-02-03;1121.0;26.0;10.088999999999999;0.23399999999999999;-9.854999999999999
2025-02-10;1471.0;2722.0;13.238999999999999;24.497999999999998;11.258999999999999
2025-02-17;2365.0;7.0;21.285;0.063;-21.222
2025-02-24;743.0;1291.0;6.686999999999999;11.619;4.932
2025-03-03;869.0;142.0;7.821;1.2779999999999998;-6.543
2025-03-10;525.0;0.0;4.725;0.0;-4.725
2025-03-17;628.0;2765.0;5.651999999999999;24.884999999999998;19.232999999999997
2025-03-24;135.0;0.0;1.2149999999999999;0.0;-1.2149999999999999
2025-03-31;700.0;0.0;6.3;0.0;-6.3
2025-04-07;30.0;3648.0;0.26999999999999996;32.832;32.562
2025-04-14;1840.0;2000.0;16.56;18.0;1.4400000000000013
2025-04-21;2400.0;1242.0;21.599999999999998;11.177999999999999;-10.421999999999999
2025-04-28;2014.0;0.0;18.125999999999998;0.0;-18.125999999999998
2025-05-05;2438.0;3184.0;21.941999999999997;28.656;6.714000000000002
2025-05-12;365.0;62.0;3.2849999999999997;0.5579999999999999;-2.727
2025-05-19;387.0;0.0;3.4829999999999997;0.0;-3.4829999999999997
2025-05-26;3202.0;2623.0;28.817999999999998;23.607;-5.2109999999999985
