Semana_Inicio;Produccion_Semanal;Planchas_Consumidas;Costo_Planchas
2024-09-09;1911.0;17.198999999999998;3467.8343699999996
2024-09-16;1000.0;9.0;1814.67
2024-09-23;2115.0;19.035;3838.02705
2024-09-30;2568.0;23.112;4660.07256
2024-10-07;0.0;0.0;0.0
2024-10-14;0.0;0.0;0.0
2024-10-21;1394.0;12.546;2529.6499799999997
2024-10-28;0.0;0.0;0.0
2024-11-04;1929.0;17.360999999999997;3500.498429999999
2024-11-11;0.0;0.0;0.0
2024-11-18;1934.0;17.406;3509.5717799999998
2024-11-25;1269.0;11.421;2302.81623
2024-12-02;0.0;0.0;0.0
2024-12-09;1921.0;17.288999999999998;3485.9810699999994
2024-12-16;0.0;0.0;0.0
2024-12-23;0.0;0.0;0.0
2024-12-30;0.0;0.0;0.0
2025-01-06;0.0;0.0;0.0
2025-01-13;0.0;0.0;0.0
2025-01-20;0.0;0.0;0.0
2025-01-27;3082.0;27.738;5592.81294
2025-02-03;26.0;0.23399999999999999;47.181419999999996
2025-02-10;2722.0;24.497999999999998;4939.531739999999
2025-02-17;7.0;0.063;12.70269
2025-02-24;1291.0;11.619;2342.73897
2025-03-03;142.0;1.2779999999999998;257.68314
2025-03-10;0.0;0.0;0.0
2025-03-17;2765.0;24.884999999999998;5017.56255
2025-03-24;0.0;0.0;0.0
2025-03-31;0.0;0.0;0.0
2025-04-07;3648.0;32.832;6619.91616
2025-04-14;2000.0;18.0;3629.34
2025-04-21;1242.0;11.177999999999999;2253.82014
2025-04-28;0.0;0.0;0.0
2025-05-05;3184.0;28.656;5777.90928
2025-05-12;62.0;0.5579999999999999;112.50953999999999
2025-05-19;0.0;0.0;0.0
2025-05-26;2623.0;23.607;4759.87941
