Código;Num_Transacciones;Salida_Total;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Descripción;Acumulado_pct
CPE-00039;1;14.0;14.0;;14.0;14.0;CAJA DE PASE 150X150X70MM  3/4  (F. G. 0.90);99.9219977421917
CPE-01024;1;14.0;14.0;;14.0;14.0;CAJA DE PASE 100X100X50MM CIEGA HERMETICA (F.G. 1.20);99.92231817400196
TP-0003;3;14.0;4.666666666666667;4.725815626252609;1.0;10.0;TAPA CIEGA 100X50MM (F.G. 1.20);99.9226386058122
CPE-00163;2;14.0;7.0;0.0;7.0;7.0;CAJA DE PASE 140X80X70MM  CIEGA (F. G. 0.70);99.92295903762245
CPE-00104;4;14.0;3.5;1.7320508075688772;1.0;5.0;CAJA DE PASE 1100X1000X250MM CIEGA (F. G. 1.50);99.92327946943269
CPE-00734;1;13.0;13.0;;13.0;13.0;CAJA DE PASE 250X250X100MM 1/2 (F°G° 0.75);99.92357701325649
CPE-00102;1;13.0;13.0;;13.0;13.0;CAJA DE PASE 300X300X150MM   (F. G. 1.50);99.92387455708028
TPH-00021;1;13.0;13.0;;13.0;13.0;TAPA OCTOG 1/2 (F. G. 1.50);99.92417210090409
CPE-00055;4;13.0;3.25;1.707825127659933;1.0;5.0;CAJA DE PASE 150X150X150MM (F. G. 1.50);99.92446964472789
'94;1;13.0;13.0;;13.0;13.0;CAJA DE PASE 200X200X75MM (F.G 0.70);99.92476718855168
TECCD-00001;2;13.0;6.5;7.7781745930520225;1.0;12.0;TAPA CUADRADA 100X100MM CONDUIT (ALUMINIO);99.92506473237549
BANE-00033;1;13.0;13.0;;13.0;13.0;BANDEJA ESCALERILLA 450X100X2400MM C/TAPA (F.G. 1.50);99.92536227619928
BANE-00032;1;13.0;13.0;;13.0;13.0;BANDEJA ESCALERILLA 350X100X2400MM C/TAPA ( F. G. 1.50);99.92565982002309
CPE-01013;4;13.0;3.25;4.5;1.0;10.0;CAJA DE PASE 400X400X100MM CIEGA (F.G 0.75).;99.92595736384688
CPE-00540;4;13.0;3.25;4.5;1.0;10.0;CAJA DE PASE 350X350X120MM CIEGA (F. G. 1.20).;99.92625490767068
CPE-00456;4;13.0;3.25;1.5;1.0;4.0;CAJA DE PASE 400X300X200MM CIEGA (F.G. 1.20);99.92655245149449
CPE-00169;4;13.0;3.25;3.304037933599835;1.0;8.0;CAJA DE PASE 600X600X150MM CIEGA (F. G. 1.50);99.92684999531828
CPE-00133;8;13.0;1.625;0.5175491695067657;1.0;2.0;CAJA DE PASE 900X900X200MM CIEGA (F.G. 1.50);99.92714753914208
CPE-00911;2;13.0;6.5;4.949747468305833;3.0;10.0;CAJA DE PASE 100X100X150MM CIEGA (F. G. 0.75);99.92744508296587
BANR-00010;2;13.0;6.5;2.1213203435596424;5.0;8.0;BANDEJA RANURADA 300X100X2400MM C/TAPA (F.G. 1.50);99.92774262678968
BANE-00005;1;13.0;13.0;;13.0;13.0;BANDEJA ESCALERILLA 400X100X2400MM C/TAPA (F.G. 1.50);99.92804017061347
CPE-01064;1;13.0;13.0;;13.0;13.0;CAJA DE PASE 320X320X120MM CIEGA (F.G. 0.75);99.92833771443728
CCL-00005;3;12.0;4.0;1.0;3.0;5.0;CAJA CONDULET TIPO LL 1/2;99.92861237027464
CPE-00189;10;12.0;1.2;0.4216370213557839;1.0;2.0;CAJA DE PASE 100X100X150MM CIEGA (F.G. 1.20);99.92888702611198
CPE-00080;2;12.0;6.0;0.0;6.0;6.0;CAJA DE PASE 400X400X120MM CIEGA (F. G. 1.50);99.92916168194934
BANR-00027;1;12.0;12.0;;12.0;12.0;BANDEJA RANURADA 400X100X2400MM C/TAPA (F.G. 1.50);99.92943633778668
CPE-00244;1;12.0;12.0;;12.0;12.0;"CAJA DE PASE 350X350X150MM 1"" (F.G. 0.70)";99.92971099362404
CPEH-00065;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 150X150X100MM CIEGA HERMETICA (F.G. 1.20);99.9299856494614
CPE-01077;1;12.0;12.0;;12.0;12.0;CAJA EQUIPOTENCIAL ADOSABLE 200X250X100MM C/ CHAPA PUSH (F. G. 1.20);99.93026030529875
TPC-00026;1;12.0;12.0;;12.0;12.0;TAPA CIEGA 250X555MM (F.G.1.50);99.9305349611361
CTF-E-00003;2;12.0;6.0;0.0;6.0;6.0;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;99.93080961697346
CPE-00236;3;12.0;4.0;3.4641016151377544;2.0;8.0;CAJA DE PASE 250X250X125MM CIEGA (F.G. 1.20);99.9310842728108
CPE-00151;3;12.0;4.0;5.196152422706632;1.0;10.0;CAJA DE PASE 150X150X50MM CIEGA (F. G. 0.75);99.93135892864817
BANE-00031;1;12.0;12.0;;12.0;12.0;BANDEJA ESCALERILLA 250X100X2400MM C/TAPA ( F. G. 1.50);99.93163358448551
CPE-01010;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 300X300X100MM / TAPA BISELADA (F.G. 1.50);99.93190824032287
TP-0013;1;12.0;12.0;;12.0;12.0;TAPA CIEGA 300X500MM (F.G. 0.75);99.93218289616023
CPE-01104;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 80X80X35MM 3/4 (F. G. 1.20);99.93245755199757
CPE-00284;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 400X300X150MM CIEGA (F.G.1.50);99.93273220783493
CPE-00257;3;12.0;4.0;2.0;2.0;6.0;CAJA DE PASE 760X200X200MM CIEGA (F. G. 1.20);99.93300686367228
CPE-00457;2;12.0;6.0;5.656854249492381;2.0;10.0;CAJA DE PASE 450X450X350MM  (F.G.1.50);99.93328151950963
CPE-00694;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 150X150X50MM CIEGA (F.G. 1.50);99.933556175347
CTF-00024;1;12.0;12.0;;12.0;12.0;CAJA TELEF. 200X150X100MM (F. G. 1.20);99.93383083118434
CPE-00979;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 400X300X120MM CIEGA (F.G. 1.20);99.9341054870217
CPE-00172;2;12.0;6.0;0.0;6.0;6.0;CAJA DE PASE 160X100X70MM CIEGA (F. G. 0.70);99.93438014285904
CPE-00431;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 650X350X150MM CIEGA (F.G. 0.90);99.9346547986964
TV - 00010;1;12.0;12.0;;12.0;12.0;TAPA PARA VALVULA 390X295MM (F.G. 0.90);99.93492945453376
CPE-00057;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 150X150X150MM CIEGA (F. G. 1.50);99.9352041103711
CPE-00966;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 500X400X120MM (F.G. 0.75);99.93547876620846
CPE-00972;1;12.0;12.0;;12.0;12.0;CAJA DE PASE 50X100X50MM CIEGA (F. G. 1.20);99.9357534220458
CPE-00920;1;12.0;12.0;;12.0;12.0;"CAJA DE PASE 250X250X100MM 2"" (F.G. 1.20)";99.93602807788317
BANR-00101;1;12.0;12.0;;12.0;12.0;BANDEJA RANURADA 100X100X2400MM C/TAPA (F.G. 1.20);99.93630273372052
BANR-00004;3;11.2;3.733333333333333;3.0022213997860536;2.0;7.2;BANDEJA RANURADA 150X100X2400MM C/TAPA (F.G 1.20);99.93655907916873
CP-00085;5;11.0;2.2;0.8366600265340756;1.0;3.0;CAJA DE PASE 450X450X100MM CIEGA (F. G. 1.20).;99.93681084701964
CPE-00584;7;11.0;1.5714285714285714;1.1338934190276817;1.0;4.0;CAJA DE PASE 400X440X100MM CIEGA (F.G.0.70);99.93706261487054
GA-00032;1;11.0;11.0;;11.0;11.0;GABINETE ADOSABLE 1100X550X200MM CIEGA (F.G. 1.50);99.93731438272145
GA-00033;1;11.0;11.0;;11.0;11.0;GABINETE ADOSABLE 1000X450X200MM CIEGA (F.G. 1.50);99.93756615057235
CTV-00001;1;11.0;11.0;;11.0;11.0;CAJA PARA TV 650X350X150MM CON PUERTA BISAGRADA  ADOSABLE /CIEGA (F.G. 1.50);99.93781791842326
CER 010;1;11.0;11.0;;11.0;11.0;CAJA RECT 100X55X40MM CIEGA (F. G. 1.50);99.93806968627418
SCHU-0022;1;11.0;11.0;;11.0;11.0;CAJA RECT SCHUKO 100X55X50MM 3/4 (F. G. 1.50);99.93832145412507
CTF-00010;1;11.0;11.0;;11.0;11.0;CAJA TELEF. 250X250X150MM CIEGA (F.G. 1.20);99.93857322197599
CPE-00981;1;11.0;11.0;;11.0;11.0;CAJA DE PASE 450X300X120MM CIEGA (F.G. 1.20);99.9388249898269
CPE-00620;2;11.0;5.5;6.363961030678928;1.0;10.0;CAJA DE PASE 200X300X150MM  (F.G. 0.70);99.9390767576778
CPE-00414;1;11.0;11.0;;11.0;11.0;CAJA DE PASE 150X150X80MM CIEGA F.G. 1.20);99.93932852552871
CPE-00249;1;11.0;11.0;;11.0;11.0;CAJA TELEF. 800X500X150MM CIEGA (F.G. 1.50);99.93958029337962
CPE-00384;2;11.0;5.5;4.949747468305833;2.0;9.0;CAJA DE PASE 250X250X200MM CIEGA (F. G. 1.20);99.93983206123052
CTF-E-00007;2;11.0;5.5;4.949747468305833;2.0;9.0;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);99.94008382908143
CP-00101;2;11.0;5.5;0.7071067811865476;5.0;6.0;CAJA DE PASE 200X200X100MM 1/2 (F.G. 0.90);99.94033559693234
CPE-00925;1;11.0;11.0;;11.0;11.0;CAJA DE PASE 300X300X150MM HCO ESP (F. G. 0.75);99.94058736478324
TPTF-00009;1;10.0;10.0;;10.0;10.0;TAPA TELEFONICA 70X60CM (F.G. 1.20);99.9408162446477
CPE-01097;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 450X450X200MM CIEGA (F. G. 0.75);99.94104512451217
TPTF-00010;1;10.0;10.0;;10.0;10.0;TAPA TELEF. 620X320MM (F.G.0.75);99.94127400437662
CPE-00646;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 200X200X75MM  3/4” (F.G 1.50);99.94150288424109
SCHU-0011;1;10.0;10.0;;10.0;10.0;CAJA SCHUKO 130X70X50MM 3/4  (F. G. 1.50);99.94173176410555
TPH-00008;1;10.0;10.0;;10.0;10.0;TAPA OCTOG  3/4 (F. G. 1.15);99.94196064397
TPBC-00004;1;10.0;10.0;;10.0;10.0;TAPA BISELADA CIEGA 100X100MM (F. G. 1.50);99.94218952383447
TPBC-00005;1;10.0;10.0;;10.0;10.0;TAPA BISELADA CIEGA 150X150MM (F. G. 1.50);99.94241840369894
TPM-00008;1;10.0;10.0;;10.0;10.0;TAPA CON MARCO 300X350MM (F.G 1.20);99.94264728356339
CPE-00618;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 300X400X130MM CIEGA (F. G. 0.70);99.94287616342785
CPE-01106;1;10.0;10.0;;10.0;10.0;"CAJA DE PASE 400X400X100"" CIEGA (F. G. 0.75)";99.94310504329232
CPE-00982;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 350X300X120MM CIEGA (F.G. 1.20);99.94333392315677
CPE-00615;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 500X300X100MM CIEGA (F.G. 1.20);99.94356280302124
CPE-00984;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 150X150X50MM (F. G. 0.75);99.9437916828857
BANR-00103;1;10.0;10.0;;10.0;10.0;BANDEJA RANURADA 450X100X2400MM C/TAPA (F.G. 1.00);99.94402056275015
TPC-00019;1;10.0;10.0;;10.0;10.0;TAPA OCT CINCADA  (F.G 1.50);99.94424944261462
CPE-00048;1;10.0;10.0;;10.0;10.0;"CAJA DE PASE 150X150X75MM 1"" (F. G. 0.75)";99.94447832247909
'100;1;10.0;10.0;;10.0;10.0;TAPA TELEFONICA 700X600MM ( FG 1.20);99.94470720234354
TP-0017;1;10.0;10.0;;10.0;10.0;TAPA CIEGA 200X200MM (F.G. 1.20).;99.944936082208
CPE-00486;1;10.0;10.0;;10.0;10.0;"CAJA DE PASE 300X300X200MM 3"" (F. G.1.20)";99.94516496207247
CPE-00468;1;10.0;10.0;;10.0;10.0;CAJA EQUIPOTENCIAL EMPOTRABLE 800X300X150MM (F.G. 1.50);99.94539384193692
CCL-00006;1;10.0;10.0;;10.0;10.0;CAJA CONDULET TIPO LL 3/4;99.94562272180139
CPE-00222;5;10.0;2.0;1.224744871391589;1.0;4.0;CAJA DE PASE 900X450X200MM CIEGA (F. G. 1.50);99.94585160166585
CPE-00845;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 200X200X75MM HCO ESP (F.G 1.20);99.9460804815303
CPE-00447;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 200X200X100MM 1/2 (F. G. 1.20);99.94630936139477
CPE-00846;1;10.0;10.0;;10.0;10.0;CAJA DE PASE150X150X50MM 1 (F.G. 0.90);99.94653824125923
PRS-00001;1;10.0;10.0;;10.0;10.0;PRENSAESTOPA PG 16 GRIS CHS;99.94676712112368
CPE-00438;2;10.0;5.0;0.0;5.0;5.0;CAJA DE PASE 200X200X70MM 3/4 (F. G. 1.20);99.94699600098815
TV - 00014;1;10.0;10.0;;10.0;10.0;TAPA PARA VALVULA 175X245MM (F.G. 0.90);99.94722488085262
CP-00055;5;10.0;2.0;0.0;2.0;2.0;CAJA DE PASE 350X350X100MM (F.G. 0.70);99.94745376071707
COC-00029;1;10.0;10.0;;10.0;10.0;"CONECTOR HERMETICO RECTO 20MM/ 3/4"" LIQUID TIGHT";99.94768264058153
CPE-00891;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 300X200X60MM CIEGA SIN TAPA (F.G. 1.20);99.947911520446
CPE-01045;2;10.0;5.0;4.242640687119285;2.0;8.0;CAJA DE PASE 300X300X75MM (F.G. 1.20);99.94814040031045
CPE-00900;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 300X300X120MM 1 1/4 (F. G. 0.90);99.94836928017492
'38;1;10.0;10.0;;10.0;10.0;CAJA TELEF. 650X350X130MM (F.G.1.20);99.94859816003938
TPBC-00006;1;10.0;10.0;;10.0;10.0;TAPA BISELADA CIEGA 200X200MM (F. G. 1.50);99.94882703990383
'59;1;10.0;10.0;;10.0;10.0;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.50);99.9490559197683
CPE-00943;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 100X100X70MM CIEGA (F. G. 1.50);99.94928479963276
CPE-00136;5;10.0;2.0;0.0;2.0;2.0;CAJA DE PASE 1100X1100X200MM CIEGA (F. G.1.50);99.94951367949723
ABZ-00030;1;10.0;10.0;;10.0;10.0;"ABRAZADERA UNISTRUT 2"" PESADO";99.94974255936168
CTF-E-00013;1;10.0;10.0;;10.0;10.0;CAJA TELEF. 650X350X150MM (F.G. 1.50);99.94997143922615
CPE-00274;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 650X250X150MM CIEGA (F.G. 1.20);99.95020031909061
COC-00018;3;10.0;3.3333333333333335;2.3094010767585034;2.0;6.0;"CONECTOR HERMETICO CURVO 25MM/ 1"" LIQUID TIGHT";99.95042919895506
CPE-00141;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 650X550X200MM CIEGA (F.G. 1.50);99.95065807881953
SOP-00004;1;10.0;10.0;;10.0;10.0;SOPORTE DE PARED DE RIEL UNISTRUT 300MM (F.G. 1.50);99.950886958684
'101;1;10.0;10.0;;10.0;10.0;TAPA TELEFONICA 37.4X27CM (FG 1.20);99.95111583854845
TPBC-00007;1;10.0;10.0;;10.0;10.0;TAPA BISELADA CIEGA 250X250MM (F. G. 1.50);99.95134471841291
HJC-00007;1;10.0;10.0;;10.0;10.0;CINTA DE AISLANTE 3M;99.95157359827738
CPE-00494;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 800X350X150MM CIEGA (F.G. 1.20);99.95180247814183
SPBJ-00001;1;10.0;10.0;;10.0;10.0;SEPARADOR PARA BANDEJA 145X2,400MM (F.G. 1.50);99.9520313580063
CPE-00490;1;10.0;10.0;;10.0;10.0;CAJA DE PASE 120X120X70MM CIEGA (F. G. 1.50);99.95226023787076
BANE-00019;1;9.6;9.6;;9.6;9.6;BANDEJA ESCALERILLA 400X150MM (F.G. 1.20);99.95247996254062
CPE-00953;2;9.0;4.5;4.949747468305833;1.0;8.0;CAJA DE PASE 350X350X350MM CIEGA (F. G. 1.20);99.95268595441864
SOP-00003;1;9.0;9.0;;9.0;9.0;SOPORTE DE PARED DE RIEL UNISTRUT PARA BANDEJA 200X100MM (F.G. 1.00);99.95289194629666
CPEH-00011;2;9.0;4.5;0.7071067811865476;4.0;5.0;CAJA DE PASE 200X200X100MM HERMETICA (F.G. 1.50);99.95309793817466
BANR-00092;2;9.0;4.5;4.949747468305833;1.0;8.0;BANDEJA RANURADA 200X100MMX2400MM C/TAPA (F.G. 1.00);99.95330393005268
CPE-00272;1;9.0;9.0;;9.0;9.0;CAJA DE PASE 350X350X100MM HCO ESP (F. G. 1.20);99.9535099219307
CPE-00681;3;9.0;3.0;1.0;2.0;4.0;CAJA DE PASE 300X200X100MM CIEGA (F.G. 0.75);99.95371591380871
CR-00005;2;9.0;4.5;0.7071067811865476;4.0;5.0;CURVA HORIZONTAL 90° RANU 300X100MM C/TAPA (F.G. 1.50);99.95392190568673
CPE-01029;1;9.0;9.0;;9.0;9.0;CAJA DE PASE 350X250X120MM CIEGA (F. G. 1.20);99.95412789756475
CPE-00619;1;9.0;9.0;;9.0;9.0;CAJA DE PASE 300X300X140MM CIEGA (F.G. 1.20)	;99.95433388944276
TV - 00005;1;9.0;9.0;;9.0;9.0;TAPA PARA VALVULA 220X220MM (F.G. 0.90);99.95453988132077
CPE-00596;1;9.0;9.0;;9.0;9.0;CAJA DE PASE 100X100X100MM Ø ESP (F. G. 1.50);99.95474587319879
CTF-E-00012;2;8.0;4.0;2.8284271247461903;2.0;6.0;CAJA TELEF. 650X350X120MM CIEGA (F.G. 1.20) C / CHAPA PUSH;99.95492897709036
CPE-00429;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 200X250X100MM CIEGA (F.G. 0.70);99.95511208098192
CTF-E-00011;1;8.0;8.0;;8.0;8.0;CAJA TELEF. 360X350X150MM CIEGA (F.G. 0.75) C / CHAPA PUSH;99.95529518487349
COC-00030;1;8.0;8.0;;8.0;8.0;"CONECTOR IMC 100MM/ 4"" -UL";99.95547828876506
VD-00001;1;8.0;8.0;;8.0;8.0;VIDRIO 640X430MM;99.95566139265664
GECI-00004;1;8.0;8.0;;8.0;8.0;GAB CONTRA INCEN ADOSAR 800X600X200MM (F.G. 1.20);99.9558444965482
UNC-00019;1;8.0;8.0;;8.0;8.0;"UNION IMC 100MM/ 4"" -UL";99.95602760043977
CPE-00330;2;8.0;4.0;4.242640687119285;1.0;7.0;CAJA DE PASE 500X500X200MM CIEGA (F. G. 0.70);99.95621070433134
CTF-E-00005;2;8.0;4.0;2.8284271247461903;2.0;6.0;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;99.95639380822291
CPE-00052;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 150X150X150MM (F. G. 0.75);99.95657691211447
TV - 00009;1;8.0;8.0;;8.0;8.0;TAPA PARA VALVULA 335X285MM (F.G. 0.90);99.95676001600604
CPE-00231;3;8.0;2.6666666666666665;1.1547005383792517;2.0;4.0;CAJA DE PASE 450X150X200MM CIEGA (F.G. 1.20).;99.95694311989762
'32;1;8.0;8.0;;8.0;8.0;CAJA DE PASE  350X350X150MM  (F.G. 1.20);99.95712622378919
CPE-00224;4;8.0;2.0;1.4142135623730951;1.0;4.0;CAJA DE PASE 350X350X150MM CIEGA (F.G. 1.50);99.95730932768075
CPE-00054;3;8.0;2.6666666666666665;2.8867513459481287;1.0;6.0;CAJA DE PASE 150X150X150MM (F. G. 1.20).;99.95749243157232
CPE-00940;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 250X300X150MM CIEGA (F.G. 1.20);99.95767553546389
'72;3;8.0;2.6666666666666665;1.1547005383792515;2.0;4.0;TAPA 1695X995MM (F.G.1.20);99.95785863935546
TV - 00006;1;8.0;8.0;;8.0;8.0;TAPA PARA VALVULA 200X200MM (F.G. 0.90);99.95804174324702
TPC-00035;3;8.0;2.6666666666666665;2.8867513459481287;1.0;6.0;TAPA CIEGA 400X400MM (F.G.1.20);99.9582248471386
TER-00005;1;8.0;8.0;;8.0;8.0;TERMINAL TUBULAR SOBREMOLDEADO C/NEGRO CABLE 10AWG(6MM)(100PZAS) E6012 CHS;99.95840795103017
GA-00073;1;8.0;8.0;;8.0;8.0;GABINETE ADOSABLE 800X500X150MM (F.G. 0.90) C / CHAPA PUSH;99.95859105492173
CP-00059;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 350X350X100MM (F.G. 1.50);99.9587741588133
CPE-01070;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 200X200X100MM CIEGA / TAPA A 90° (F. G. 1.20);99.95895726270487
'62;1;8.0;8.0;;8.0;8.0;CAJA DE PASE ELECTRICA 3990X245X200MM (F.G.1.50);99.95914036659644
CCL-00001;2;8.0;4.0;1.4142135623730951;3.0;5.0;CAJA CONDULET TIPO C 1/2;99.959323470488
CP-00072;3;8.0;2.6666666666666665;2.0816659994661326;1.0;5.0;CAJA DE PASE 400X400X100MM CIEGA (F.G. 1.50);99.95950657437957
CPE-00377;2;8.0;4.0;0.0;4.0;4.0;CAJA DE PASE 250X250X125MM CIEGA (F.G. 1.50);99.95968967827115
GA-00018;2;8.0;4.0;2.8284271247461903;2.0;6.0;GABINETE ADOSABLE 1100X700X150 CIEGA (F.G.1.50);99.95987278216272
RUNIS-00003;1;8.0;8.0;;8.0;8.0;RIEL UNISTRUT BAJO RANU  410X210X2400mm (F°G° 1.50);99.96005588605428
SCHU-0018;1;8.0;8.0;;8.0;8.0;CAJA SCHUKO 100X50X50MM CIEGA (F.G. 1.50);99.96023898994585
CPE-00022;1;8.0;8.0;;8.0;8.0;"CAJA DE PASE 100X100X100MM  1"" (F.G. 1.20)";99.96042209383742
CPE-00588;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 300X270X200MM CIEGA (F.G. 1.50);99.960605197729
CPE-00978;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 600X600X200MM CIEGA (F. G. 0.75);99.96078830162055
CPE-00277;2;8.0;4.0;2.8284271247461903;2.0;6.0;CAJA DE PASE 800X800X200MM CIEGA (F. G. 1.50);99.96097140551213
'68;2;8.0;4.0;2.8284271247461903;2.0;6.0;TAPA 545x295MM (F.G.0.90);99.9611545094037
'84;3;8.0;2.6666666666666665;1.5275252316519468;1.0;4.0;CAJA DE PASE 400X200X150MM (F.G.0.70);99.96133761329527
CPE-00577;2;8.0;4.0;2.8284271247461903;2.0;6.0;CAJA DE PASE 300X300X100MM HCO ESP (F. G. 1.50);99.96152071718683
CPE-00573;1;8.0;8.0;;8.0;8.0;CAJA DE PASE 250X100X100MM CIEGA (F. G. 1.50);99.9617038210784
'69;2;8.0;4.0;2.8284271247461903;2.0;6.0;TAPA 350X350MM (F.G.0.90);99.96188692496997
BANR-00065;1;7.2;7.2;;7.2;7.2;BANDEJA RANURADA 250X100X2400MM S/TAPA (F.G.1.20);99.96205171847238
COC-00027;2;7.0;3.5;0.7071067811865476;3.0;4.0;"CONECTOR  RECTO HUB  2""";99.9622119343775
PLAF-00002;1;7.0;7.0;;7.0;7.0;PLANCHA LAMINADA AL FRIO LAF 1.50 (1200x2400mm);99.96237215028263
TBC-00012;1;7.0;7.0;;7.0;7.0;TUBERIA CONDUIT FLEXIBLE PESADO LIQUID TIGTH EXT 20MM 3/4;99.96253236618774
CPE-00901;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 300X300X120MM 1 1/2 (F. G. 0.90);99.96269258209287
CPE-00450;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 250X250X100MM HCO ESP (F. G. 1.50);99.962852797998
CJBAME-00065;1;7.0;7.0;;7.0;7.0;CAJA BANCO MEDIDOR 1647X200X210MM (F.G. 1.50);99.96301301390312
CPE-00443;2;7.0;3.5;2.1213203435596424;2.0;5.0;"CAJA DE PASE 250X250X100MM 3/4"" (F. G.1.50)";99.96317322980825
TBC-00019;3;7.0;2.3333333333333335;0.5773502691896258;2.0;3.0;TUBERIA CONDUIT FLEXIBLE LIVIANO 50MM 2”	;99.96333344571336
CPE-01099;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 250X250X159MM CIEGA (F. G. 0.75);99.96349366161849
CPE-00002;1;7.0;7.0;;7.0;7.0;CAJA GANG 100X100X50MM  3/4 (F. G. 0.90);99.96365387752361
CPE-00480;4;7.0;1.75;0.5;1.0;2.0;CAJA DE PASE 800X800X250MM CIEGA (F.G.1.50);99.96381409342874
CPE-00980;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 300X250X120MM CIEGA (F. G. 1.20);99.96397430933385
CPE-00496;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.20);99.96413452523898
CP-00079;3;7.0;2.3333333333333335;1.5275252316519468;1.0;4.0;CAJA DE PASE 500X500X100MM CIEGA (F.G 1.20).;99.9642947411441
TABA-00026;1;7.0;7.0;;7.0;7.0;TABLERO ADOSABLE CIEGO 300X300X150MM  (F.G. 0.90) C / CHAPA PUSH;99.96445495704923
TABA-00027;1;7.0;7.0;;7.0;7.0;TABLERO ADOSABLE CIEGO 500X250X150MM (F.G. 0.90) C / CHAPA PUSH	;99.96461517295435
TPC-00033;1;7.0;7.0;;7.0;7.0;TAPA CIEGA 500X500MM (F.G.1.20);99.96477538885947
CPE-00270;1;7.0;7.0;;7.0;7.0;CAJA DE PASE 450X450X250MM  (F.G.1.50);99.96493560476459
BANR-00032;1;7.0;7.0;;7.0;7.0;BANDEJA RANURADA 800X100X2400MM C/TAPA (F.G. 1.50);99.96509582066972
CPE-00210;4;6.0;1.5;0.5773502691896257;1.0;2.0;CAJA DE PASE 600X600X150MM CIEGA (F. G. 1.20);99.9652331485884
CPE-00394;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 200X200X150MM Ø1/2 (F.G. 0.90);99.96537047650706
CPE-01101;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 450X450X300MM CIEGA (F. G. 0.75);99.96550780442574
CJBAME-00045;1;6.0;6.0;;6.0;6.0;CAJA BANCO MEDIDOR 1750X250X200MM CIEGA (F.G. 1.50);99.96564513234442
CPE-00963;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 800X400X220MM CIEGA (F. G. 0.90);99.9657824602631
CJBAME-00046;1;6.0;6.0;;6.0;6.0;CAJA BANCO MEDIDOR 2110X200X200MM CIEGA (F.G. 1.50);99.96591978818178
CPE-01107;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 130X130X150MM 3/4 S/TAPA (F.G 0.75).;99.96605711610044
TPC-000446;1;6.0;6.0;;6.0;6.0;TAPA CIEGA 200X200MM (F.G.1.50);99.96619444401912
CPE-00247;2;6.0;3.0;2.8284271247461903;1.0;5.0;CAJA DE PASE 600X600X300MM CIEGA (F. G. 1.50);99.9663317719378
CPE-00914;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 150X150X80MM CIEGA (F. G. 0.75);99.96646909985648
CPEH-00052;2;6.0;3.0;0.0;3.0;3.0;CAJA DE PASE 300X300X150MM HERMETICA (F.G. 1.20);99.96660642777516
CJBAME-00047;1;6.0;6.0;;6.0;6.0;CAJA BANCO MEDIDOR 2360X150X200MM CIEGA (F.G. 1.50);99.96674375569383
ABZ-00025;1;6.0;6.0;;6.0;6.0;"ABRAZADERA TIPO O  40mm  1 1/2""";99.9668810836125
TPBJ-00006;1;6.0;6.0;;6.0;6.0;TAPA PARA BANDEJA 450X100X2400MM (F.G. 1.50);99.96701841153119
