Código;Stock_Min;Stock_Promedio;Stock_Max;Stock_Std;Num_Registros;Bodega_Principal
CPE-00386;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CJBAME-00160;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CJBAME-00161;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00666;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-01078;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
TP-0002;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPEH-00059;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
BROC-00004;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
TER-00008;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00633;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
TR-00026;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00622;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CJBAME-00155;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00404;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00625;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00094;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-01096;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CJBAME-00169;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPE-00147;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CJBAME-00168;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CR-00041;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CPAU-00001;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
TR-00024;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CR-00002;0.0;0.14285714285714285;1.0;0.37796447300922725;7;Sin asignar
CCL-00022;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0024;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00010;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0019;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00013;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00023;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00006;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00013;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00007;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00022;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00024;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00009;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00016;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00023;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00022;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00166;0.0;0.0;0.0;0.0;5;Sin asignar
TAR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00029;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00028;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CLV-00001;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0021;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00021;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00023;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00011;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00027;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CMT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00021;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00019;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00020;0.0;0.0;0.0;0.0;5;Sin asignar
SPT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00002;0.0;0.0;0.0;0.0;5;Sin asignar
SVM121;0.0;0.0;0.0;0.0;5;Sin asignar
T-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00021;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00004;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00020;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00018;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00017;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00015;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00010;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00023;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00018;0.0;0.0;0.0;0.0;5;Sin asignar
SOP-00002;0.0;0.0;0.0;0.0;5;Sin asignar
SOP-00001;0.0;0.0;0.0;0.0;5;Sin asignar
SLD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00020;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00019;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00018;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00017;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00015;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00011;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00013;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00015;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00016;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00017;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00007;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0033;0.0;0.0;0.0;0.0;5;Sin asignar
TABA-00006;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0034;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0035;0.0;0.0;0.0;0.0;5;Sin asignar
TAB-00007;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00046;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0010;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00002;0.0;0.0;0.0;0.0;5;Sin asignar
MD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00025;0.0;0.0;0.0;0.0;5;Sin asignar
LLT-0003;0.0;0.0;0.0;0.0;5;Sin asignar
LLT-0002;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00007;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00006;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00005;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00004;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00003;0.0;0.0;0.0;0.0;5;Sin asignar
ITM-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00023;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00022;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00021;0.0;0.0;0.0;0.0;5;Sin asignar
HJC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
GPC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
GEL-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00020;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00021;0.0;0.0;0.0;0.0;5;Sin asignar
MD-00002;0.0;0.0;0.0;0.0;5;Sin asignar
MD-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00027;0.0;0.0;0.0;0.0;5;Sin asignar
PGT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00041;0.0;0.0;0.0;0.0;5;Sin asignar
PEX-00003;0.0;0.0;0.0;0.0;5;Sin asignar
PEX-00002;0.0;0.0;0.0;0.0;5;Sin asignar
PEX-00001;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0010;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0009;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0008;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0007;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0006;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0005;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0004;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0003;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0002;0.0;0.0;0.0;0.0;5;Sin asignar
PCP-0001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00020;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00042;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00020;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00019;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00018;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00010;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00008;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00007;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00006;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00005;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00004;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00003;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00002;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00013;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00012;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00008;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00071;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00070;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00046;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00068;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00009;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00011;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00017;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00012;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00016;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00015;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00014;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00013;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00012;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00011;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00010;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00009;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00008;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00019;0.0;0.0;0.0;0.0;5;Sin asignar
GECI-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00017;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00015;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00015;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00014;0.0;0.0;0.0;0.0;5;Sin asignar
GE-00013;0.0;0.0;0.0;0.0;5;Sin asignar
PIMP-00001;0.0;0.0;0.0;0.0;5;Sin asignar
PIMP-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00030;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00036;0.0;0.0;0.0;0.0;5;Sin asignar
RH-00001;0.0;0.0;0.0;0.0;5;Sin asignar
RG-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00007;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00056;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00055;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00053;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00052;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00051;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00050;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00049;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00048;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00047;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00045;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00044;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00043;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00042;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00041;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00040;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00039;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00037;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00035;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00008;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00029;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00024;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0006;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00014;0.0;0.0;0.0;0.0;5;Sin asignar
SCHU-0004;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00013;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00028;0.0;0.0;0.0;0.0;5;Sin asignar
COC-00031;0.0;0.0;0.0;0.0;5;Sin asignar
SAL-00001;0.0;0.0;0.0;0.0;5;Sin asignar
COCSIM-00002;0.0;0.0;0.0;0.0;5;Sin asignar
COD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
RUNISA-00004;0.0;0.0;0.0;0.0;5;Sin asignar
RUNISA-00003;0.0;0.0;0.0;0.0;5;Sin asignar
COLG-00007;0.0;0.0;0.0;0.0;5;Sin asignar
COLG-00008;0.0;0.0;0.0;0.0;5;Sin asignar
COLG-00009;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00034;0.0;0.0;0.0;0.0;5;Sin asignar
RUNIS-00007;0.0;0.0;0.0;0.0;5;Sin asignar
COT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00038;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00036;0.0;0.0;0.0;0.0;5;Sin asignar
PN-00001;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00013;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00011;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00010;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00009;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00008;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00007;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00006;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00005;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CCD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00033;0.0;0.0;0.0;0.0;5;Sin asignar
RDIN-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00032;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00038;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00031;0.0;0.0;0.0;0.0;5;Sin asignar
PN-00005;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00039;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00040;0.0;0.0;0.0;0.0;5;Sin asignar
PN-00002;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00012;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00014;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00035;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00015;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00034;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00033;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00032;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00031;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00030;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00029;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00028;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00027;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00026;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00025;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00024;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00023;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00022;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00021;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00020;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00019;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00018;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00017;0.0;0.0;0.0;0.0;5;Sin asignar
REDUC-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00165;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00139;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00164;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00019;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00018;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00017;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00015;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00010;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00052;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00026;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00007;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00020;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00021;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00022;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00023;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00050;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00049;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00023;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00045;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00039;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00038;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00037;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00036;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00035;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00033;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00032;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00031;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00030;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00029;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00028;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00027;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00025;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPTEE-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TPTEE-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TPTEE-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPTEE-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPTEE-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00036;0.0;0.0;0.0;0.0;5;Sin asignar
TPTB-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPRD-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPRD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPP-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPP-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00035;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00034;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPVC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00018;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00017;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TPTF-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00027;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00032;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00033;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00051;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00053;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CEO-028;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00011;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00010;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00009;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00008;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00007;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00006;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00005;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00004;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00054;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00001;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00020;0.0;0.0;0.0;0.0;5;Sin asignar
CERE-013;0.0;0.0;0.0;0.0;5;Sin asignar
CERE-014;0.0;0.0;0.0;0.0;5;Sin asignar
CCL-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CH-00001;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00015;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00014;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00012;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00013;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00014;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00015;0.0;0.0;0.0;0.0;5;Sin asignar
VLLA-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CEO-034;0.0;0.0;0.0;0.0;5;Sin asignar
CEO-031;0.0;0.0;0.0;0.0;5;Sin asignar
CEO-029;0.0;0.0;0.0;0.0;5;Sin asignar
VCU-00001;0.0;0.0;0.0;0.0;5;Sin asignar
UPVC-00003;0.0;0.0;0.0;0.0;5;Sin asignar
UPVC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
UPVC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00024;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00023;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00022;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00021;0.0;0.0;0.0;0.0;5;Sin asignar
